Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,predicate,object,30,0.6033670033670034,17,0.4444444444444444,0.0,0.0
instance of,person,has_name,,32,0.537878787878788,0,0.0,0.0,0.0
instance of,person,has_surname,,27,0.49242424242424243,0,0.0,0.0,0.0
instance of,person,has_first_name,,40,0.5692640692640693,0,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type,,33,0.5340909090909091,0,0.0,0.0,0.0
instance of,person,is_relationship_to,,34,0.5798460798460798,0,0.0,0.0,0.0
instance of,person,has_occupation,,24,0.38311688311688313,0,0.0,0.0,0.0
instance of,person,has_age,,33,0.45598845598845594,0,0.0,0.0,0.0
instance of,person,has_birthdate,,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,has_deathdate,,33,0.39044289044289043,0,0.0,0.0,0.0
instance of,person,has_person_status,,29,0.449554367201426,0,0.0,0.0,0.0
instance of,person,has_race_or_color,,36,0.5162210338680927,0,0.0,0.0,0.0
instance of,person,has_ethnolinguistic_descriptor,,34,0.5579124579124579,0,0.0,0.0,0.0
instance of,person,recorded_at,,18,0.4545454545454546,0,0.0,0.0,0.0
instance of,person,has_person_status,,29,0.449554367201426,0,0.0,0.0,0.0
instance of,person,has_status_generating_event,,26,0.4799102132435466,0,0.0,0.0,0.0
instance of,person,recorded_at,,18,0.4545454545454546,0,0.0,0.0,0.0
hasname,benjamin bradley,predicate,object,25,0.5026455026455027,27,0.45138888888888884,0.0,0.0
hasname,benjamin bradley,has_name,,93,0.9708333333333333,0,0.0,0.0,0.0
hasname,benjamin bradley,has_surname,,78,0.9151515151515152,0,0.0,0.0,0.0
hasname,benjamin bradley,has_first_name,,67,0.5476190476190476,0,0.0,0.0,0.0
hasname,benjamin bradley,has_interagent_relationship_type,,31,0.6259920634920636,0,0.0,0.0,0.0
hasname,benjamin bradley,is_relationship_to,,16,0.43121693121693117,0,0.0,0.0,0.0
hasname,benjamin bradley,has_occupation,,38,0.6190476190476191,0,0.0,0.0,0.0
hasname,benjamin bradley,has_age,,71,0.8666666666666668,0,0.0,0.0,0.0
hasname,benjamin bradley,has_birthdate,,50,0.553113553113553,0,0.0,0.0,0.0
hasname,benjamin bradley,has_deathdate,,50,0.632967032967033,0,0.0,0.0,0.0
hasname,benjamin bradley,has_person_status,,42,0.6028011204481792,0,0.0,0.0,0.0
hasname,benjamin bradley,has_race_or_color,,42,0.6694677871148459,0,0.0,0.0,0.0
hasname,benjamin bradley,has_ethnolinguistic_descriptor,,27,0.5603174603174603,0,0.0,0.0,0.0
hasname,benjamin bradley,recorded_at,,11,0.41125541125541126,0,0.0,0.0,0.0
hasname,benjamin bradley,has_person_status,,42,0.6028011204481792,0,0.0,0.0,0.0
hasname,benjamin bradley,has_status_generating_event,,35,0.6375661375661376,0,0.0,0.0,0.0
hasname,benjamin bradley,recorded_at,,11,0.41125541125541126,0,0.0,0.0,0.0
hassurname,bradley,predicate,object,32,0.5444444444444444,31,0.5396825396825397,0.0,0.0
hassurname,bradley,has_name,,78,0.9008333333333334,0,0.0,0.0,0.0
hassurname,bradley,has_surname,,95,0.9787878787878788,0,0.0,0.0,0.0
hassurname,bradley,has_first_name,,67,0.8674074074074074,0,0.0,0.0,0.0
hassurname,bradley,has_interagent_relationship_type,,33,0.544345238095238,0,0.0,0.0,0.0
hassurname,bradley,is_relationship_to,,21,0.5333333333333333,0,0.0,0.0,0.0
hassurname,bradley,has_occupation,,42,0.6190476190476191,0,0.0,0.0,0.0
hassurname,bradley,has_age,,59,0.8166666666666667,0,0.0,0.0,0.0
hassurname,bradley,has_birthdate,,52,0.6871794871794871,0,0.0,0.0,0.0
hassurname,bradley,has_deathdate,,43,0.5615384615384615,0,0.0,0.0,0.0
hassurname,bradley,has_person_status,,44,0.6735294117647058,0,0.0,0.0,0.0
hassurname,bradley,has_race_or_color,,44,0.6509803921568628,0,0.0,0.0,0.0
hassurname,bradley,has_ethnolinguistic_descriptor,,25,0.5492063492063491,0,0.0,0.0,0.0
hassurname,bradley,recorded_at,,19,0.41313131313131307,0,0.0,0.0,0.0
hassurname,bradley,has_person_status,,44,0.6735294117647058,0,0.0,0.0,0.0
hassurname,bradley,has_status_generating_event,,43,0.6703703703703704,0,0.0,0.0,0.0
hassurname,bradley,recorded_at,,19,0.41313131313131307,0,0.0,0.0,0.0
hasfirstname,benjamin,predicate,object,29,0.5907407407407408,29,0.5138888888888888,0.0,0.0
hasfirstname,benjamin,has_name,,70,0.8736111111111112,0,0.0,0.0,0.0
hasfirstname,benjamin,has_surname,,70,0.8733164983164984,0,0.0,0.0,0.0
hasfirstname,benjamin,has_first_name,,92,0.9666666666666667,0,0.0,0.0,0.0
hasfirstname,benjamin,has_interagent_relationship_type,,36,0.6030092592592592,0,0.0,0.0,0.0
hasfirstname,benjamin,is_relationship_to,,27,0.6203703703703703,0,0.0,0.0,0.0
hasfirstname,benjamin,has_occupation,,38,0.5873015873015873,0,0.0,0.0,0.0
hasfirstname,benjamin,has_age,,53,0.7972222222222223,0,0.0,0.0,0.0
hasfirstname,benjamin,has_birthdate,,64,0.8324786324786324,0,0.0,0.0,0.0
hasfirstname,benjamin,has_deathdate,,48,0.5982905982905983,0,0.0,0.0,0.0
hasfirstname,benjamin,has_person_status,,48,0.6857298474945533,0,0.0,0.0,0.0
hasfirstname,benjamin,has_race_or_color,,41,0.6176470588235294,0,0.0,0.0,0.0
hasfirstname,benjamin,has_ethnolinguistic_descriptor,,33,0.5611111111111111,0,0.0,0.0,0.0
hasfirstname,benjamin,recorded_at,,17,0.4823232323232323,0,0.0,0.0,0.0
hasfirstname,benjamin,has_person_status,,48,0.6857298474945533,0,0.0,0.0,0.0
hasfirstname,benjamin,has_status_generating_event,,41,0.5833333333333334,0,0.0,0.0,0.0
hasfirstname,benjamin,recorded_at,,17,0.4823232323232323,0,0.0,0.0,0.0
hasparticipantrole,party,predicate,object,52,0.5,18,0.45555555555555555,0.0,0.0
hasparticipantrole,party,has_name,,38,0.5675925925925926,0,0.0,0.0,0.0
hasparticipantrole,party,has_surname,,41,0.6274651274651274,0,0.0,0.0,0.0
hasparticipantrole,party,has_first_name,,44,0.6772486772486772,0,0.0,0.0,0.0
hasparticipantrole,party,has_interagent_relationship_type,,44,0.65625,0,0.0,0.0,0.0
hasparticipantrole,party,is_relationship_to,,44,0.6037037037037037,0,0.0,0.0,0.0
hasparticipantrole,party,has_occupation,,50,0.6566137566137565,0,0.0,0.0,0.0
hasparticipantrole,party,has_age,,40,0.5978835978835978,0,0.0,0.0,0.0
hasparticipantrole,party,has_birthdate,,52,0.6937321937321936,0,0.0,0.0,0.0
hasparticipantrole,party,has_deathdate,,52,0.6866096866096866,0,0.0,0.0,0.0
hasparticipantrole,party,has_person_status,,46,0.6479302832244008,0,0.0,0.0,0.0
hasparticipantrole,party,has_race_or_color,,46,0.60239651416122,0,0.0,0.0,0.0
hasparticipantrole,party,has_ethnolinguistic_descriptor,,42,0.5903133903133903,0,0.0,0.0,0.0
hasparticipantrole,party,recorded_at,,28,0.36195286195286197,0,0.0,0.0,0.0
hasparticipantrole,party,has_person_status,,46,0.6479302832244008,0,0.0,0.0,0.0
hasparticipantrole,party,has_status_generating_event,,40,0.5819304152637487,0,0.0,0.0,0.0
hasparticipantrole,party,recorded_at,,28,0.36195286195286197,0,0.0,0.0,0.0
