Esteban Montejo	a	wikibase:Item
Esteban Montejo	wdt:P31	wd:Q5
Esteban Montejo	sex or gender	male
Esteban Montejo	given name	Esteban
Esteban Montejo	date of death	"1973-02-10T00:00:00Z"^^xsd:dateTime
Esteban Montejo	date of birth	"1860-12-26T00:00:00Z"^^xsd:dateTime
Esteban Montejo	country of citizenship	Cuba
Esteban Montejo	Open Library ID	"OL92142A"
Esteban Montejo	FAST ID	"193230"
Esteban Montejo	National Library of Spain ID	"XX1548761"
Esteban Montejo	Biblioth\u00e8que nationale de France ID	"12380408g"
Esteban Montejo	BNB person ID	"MontejoEsteban1860-1973"
Esteban Montejo	Unz Review author ID	"MontejoEsteban"
Esteban Montejo	NACSIS-CAT author ID	"DA06349458"
Esteban Montejo	family name	Montejo
Esteban Montejo	VIAF ID	"228901498"
Esteban Montejo	ISNI	"0000000363793442"
Esteban Montejo	GND ID	"118836633"
Esteban Montejo	Library of Congress authority ID	"n87803716"
Esteban Montejo	IdRef ID	"085995568"
Esteban Montejo	occupation	political activist
Esteban Montejo	occupation	plantation worker
Esteban Montejo	languages spoken, written or signed	Spanish
Esteban Montejo	NDL Authority ID	"00524527"
Esteban Montejo	Nationale Thesaurus voor Auteursnamen ID	"07081273X"
Esteban Montejo	NORAF ID	"90147383"
Esteban Montejo	National Library of Brazil ID	"000299270"
Esteban Montejo	National Library of Chile ID	"000009169"
Esteban Montejo	place of birth	Santa Clara Province
Esteban Montejo	social classification	fugitive slave
Esteban Montejo	NUKAT ID	"n2005009878"
Esteban Montejo	Freebase ID	"/m/0c4grhg"
Esteban Montejo	PLWABN ID	"9810642813305606"
Esteban Montejo	birth name	"Esteban
Esteban Montejo	SHARE Catalogue author ID	"715902"
Esteban Montejo	Kall\u00edas ID	"PE00631675"
Esteban Montejo	National Library of Israel J9U ID	"987007265685205171"
Esteban Montejo	CiNii Research ID	"1140845216782215680"
Esteban Montejo	rdfs:label	"Esteban
