Henry Highland Garnet	a	wikibase:Item
Henry Highland Garnet	wdt:P21	wd:Q6581097
Henry Highland Garnet	place of burial	Palm Grove Cemetery
Henry Highland Garnet	VIAF ID	"818337"
Henry Highland Garnet	ISNI	"0000000063165161"
Henry Highland Garnet	instance of	human
Henry Highland Garnet	Freebase ID	"/m/0204s8"
Henry Highland Garnet	place of death	Monrovia
Henry Highland Garnet	given name	Henry
Henry Highland Garnet	country of citizenship	United States of America
Henry Highland Garnet	date of birth	"1815-12-23T00:00:00Z"^^xsd:dateTime
Henry Highland Garnet	date of death	"1882-02-13T00:00:00Z"^^xsd:dateTime
Henry Highland Garnet	occupation	diplomat
Henry Highland Garnet	described by source	Appletons' Cyclop\u00e6dia of American Biography
Henry Highland Garnet	described by source	African American Leaders of Maryland: A Portrait Gallery
Henry Highland Garnet	described by source	The Encyclopedia Americana
Henry Highland Garnet	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Highland%20Garnet%20by%20James%20U.%20Stead%20crop.jpg>
Henry Highland Garnet	Nationale Thesaurus voor Auteursnamen ID	"070489629"
Henry Highland Garnet	Project Gutenberg author ID	"6763"
Henry Highland Garnet	NLA Trove people ID	"830532"
Henry Highland Garnet	FAST ID	"4697"
Henry Highland Garnet	place of birth	New Market
Henry Highland Garnet	Library of Congress authority ID	"n50015173"
Henry Highland Garnet	SNAC ARK ID	"w6qz2b4p"
Henry Highland Garnet	Quora topic ID	"Henry-Highland-Garnet"
Henry Highland Garnet	social classification	enslaved person
Henry Highland Garnet	name in native language	"Henry
Henry Highland Garnet	Open Library ID	"OL1807850A"
Henry Highland Garnet	ethnic group	African Americans
Henry Highland Garnet	educated at	African Free School
Henry Highland Garnet	educated at	Noyes Academy
Henry Highland Garnet	founded by	American and Foreign Anti-Slavery Society
Henry Highland Garnet	founded by	African Civilization Society
Henry Highland Garnet	spouse	Sarah J. Garnet
Henry Highland Garnet	spouse	Julia Williams
Henry Highland Garnet	Online Books Page author ID	"Garnet,
Henry Highland Garnet	Encyclop\u00e6dia Britannica Online ID	"biography/Henry-Highland-Garnet"
Henry Highland Garnet	Commons category	"Henry
Henry Highland Garnet	American National Biography ID	"1500253"
Henry Highland Garnet	GND ID	"119283727"
Henry Highland Garnet	CERL Thesaurus ID	"cnp00551958"
Henry Highland Garnet	BNB person ID	"GarnetHenryHighland1815-1882"
Henry Highland Garnet	BlackPast.org ID	"african-american-history/garnet-henry-highland-1815-1881"
Henry Highland Garnet	on focus list of Wikimedia project	WikiProject African diaspora
Henry Highland Garnet	Geni.com profile ID	"6000000077896825181"
Henry Highland Garnet	WorldCat Identities ID (superseded)	"lccn-n50015173"
Henry Highland Garnet	child	Mary Garnet Barboza
Henry Highland Garnet	Political Graveyard politician ID	"garnet-garretson.html#721.39.37"
Henry Highland Garnet	Prabook ID	"584263"
Henry Highland Garnet	IxTheo authority ID	"080089216"
Henry Highland Garnet	National Library of Israel J9U ID	"987007459811505171"
Henry Highland Garnet	IdRef ID	"253663202"
Henry Highland Garnet	WikiTree person ID	"Garnet-161"
Henry Highland Garnet	rdfs:label	"Henry
