Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,on the provided,"text, the following ontology module relations can be populated:",38,0.5292929292929293,12,0.5158730158730159,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,kirwan,32,0.537878787878788,33,0.5555555555555555,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,kirwan,27,0.49242424242424243,33,0.5555555555555555,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,kirwan,40,0.5692640692640693,33,0.5555555555555555,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type_to,relationship_type,30,0.5269480519480519,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type_to,partner,30,0.5269480519480519,46,0.6428571428571429,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,thomas,34,0.5798460798460798,17,0.38888888888888884,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_sex,sex_type,22,0.45598845598845594,29,0.3611111111111111,0.0,0.0
instance of,person,has_sex,female,22,0.45598845598845594,17,0.4444444444444444,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,businesswoman,24,0.38311688311688313,42,0.4914529914529915,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_age,age,33,0.45598845598845594,22,0.5,0.0,0.0
instance of,person,has_age,?,33,0.45598845598845594,0,0.0,0.0,0.0
instance of,person,is not mentioned in the,text),35,0.566699604743083,18,0.45555555555555555,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,?,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,date is not mentioned in the,text),31,0.5650553150553151,18,0.45555555555555555,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,?,33,0.39044289044289043,0,0.0,0.0,0.0
instance of,person,date is not mentioned in the,text),31,0.5650553150553151,18,0.45555555555555555,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,has_person_status,free woman of color,29,0.449554367201426,24,0.5423976608187134,0.0,0.0
instance of,person,woman of,color'),53,0.6265151515151516,15,0.373015873015873,0.33609692727625756,0.0
instance of,person,is a,partner. so use the keyword partner to describe the relationship type.  please let me know if you want me to fill the blank relations.,40,0.6742424242424242,9,0.5704809286898839,0.0,0.0
instance of,person,relations for which there is no information listed in the text are left,"blank. the age, birth date, and death date are not mentioned in the text, so they are left blank. the person status is mentioned as 'free woman of color'. the interagent relationship record module describes the relationship to another agent who is a partner. so use the keyword partner to describe the relationship type.  please let me know if you want me to fill the blank relations.",22,0.566794707639778,3,0.5607638888888888,0.0,0.05742710310498792
instance of,person,ontology module relations for other agents can be populated similarly based on the,"text. if you want me to populate the ontology module relations for other agents, please let me know.",22,0.5598669623059868,11,0.4022222222222222,0.0,0.0
instance of,person,you want me to fill the blank,"relations, please let me know.",30,0.5306762203313927,22,0.6222222222222222,0.0,0.0
instance of,person,is based,"on the provided text, the following ontology module relations can be populated. i hope it is correct.  please let me know if you want me to fill the blank relations.",42,0.6212121212121212,7,0.5121212121212121,0.0,0.0
instance of,person,final answer is based on the provided,"text, the following ontology module relations can be populated. i hope it is correct.  please let me know if you want me to fill the blank relations.",33,0.5389935389935391,8,0.5134228187919463,0.0,0.0
