Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,tom bass,32,0.537878787878788,14,0.3611111111111111,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,bass,27,0.49242424242424243,20,0.47222222222222215,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,tom,40,0.5692640692640693,22,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type_to,relationship_type,30,0.5269480519480519,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type_to,trainer,30,0.5269480519480519,31,0.5396825396825397,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,rex mcdonald,34,0.5798460798460798,33,0.5833333333333334,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,saddlebred horse trainer,24,0.38311688311688313,27,0.5277777777777778,0.0,0.0
instance of,person,has_age,age,33,0.45598845598845594,22,0.5,0.0,0.0
instance of,person,has_age,75,33,0.45598845598845594,0,0.0,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,january 5,33,0.5463869463869464,13,0.35185185185185186,0.0,0.0
instance of,person,has_birthdate,1859,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,november 4,33,0.39044289044289043,25,0.3444444444444444,0.0,0.0
instance of,person,has_deathdate,1934,33,0.39044289044289043,0,0.0,0.0,0.0
instance of,person,has_person_status,african-american,29,0.449554367201426,27,0.4861111111111111,0.0,0.0
instance of,person,has_race_or_color,race_or_color,36,0.5162210338680927,32,0.46581196581196577,0.0,0.0
instance of,person,has_race_or_color,african-american,36,0.5162210338680927,27,0.4861111111111111,0.0,0.0
instance of,person,record,"module: 1. has_name(agent, name): has_name(tom bass, 'tom bass') 2. has_surname(agent, surname): has_surname(tom bass, 'bass') 3. has_first_name(agent, first_name): has_first_name(tom bass, 'tom').interagent relationship record module: 1. has_interagent_relationship_type_to(agent, relationship_type): has_interagent_relationship_type_to(tom bass, 'trainer') 2. is_relationship_to(agent, agent): is_relationship_to(tom bass, 'rex mcdonald').occupation record module: 1. has_occupation(agent, occupation): has_occupation(tom bass, 'saddlebred horse trainer'). age record module: 1. has_age(agent, age): has_age(tom bass, 75) 2. has_birthdate(agent, date_of_birth): has_birthdate(tom bass, 'january 5, 1859') 3. has_deathdate(agent, date_of_death): has_deathdate(tom bass, 'november 4, 1934'). person status record module: 1. has_person_status (agent, person_status): has_person_status(tom bass, 'african-american'). race record module: has_race_or_color(agent, race_or_color): has_race_or_color(tom bass, african-american).  note: skip the relations for which there is no information listed in the text file.the birth and death dates are mentioned in parenthesis after the agent name. for example: joseph vance lewis (december 25, 1853 – april 24, 1925), was a slave who was freed. here the birth date is december 25, 1853 and death date is april 24, 1925. answer: the name of the person is tom bass. he was a saddlebred horse trainer. he was born on january 5, 1859 and died on november 4, 1934. he was african-american. == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == == external links == tom bass at find a grave == == references == ==",24,0.41919191919191917,0,0.55577620868883,0.0,0.004261330137877897
hassex,male,has_name,name,57,0.8055555555555556,50,0.6666666666666666,0.0,0.0
hassex,male,has_name,tom bass,57,0.8055555555555556,33,0.4583333333333333,0.0,0.0
hassex,male,has_surname,surname,59,0.6767676767676768,36,0.0,0.0,0.0
hassex,male,has_surname,bass,59,0.6767676767676768,25,0.5,0.0,0.0
hassex,male,has_first_name,first_name,50,0.6507936507936508,29,0.0,0.0,0.0
hassex,male,has_first_name,tom,50,0.6507936507936508,29,0.0,0.0,0.0
hassex,male,has_interagent_relationship_type_to,relationship_type,24,0.5936507936507937,19,0.5310457516339869,0.0,0.0
hassex,male,has_interagent_relationship_type_to,trainer,24,0.5936507936507937,36,0.5952380952380952,0.0,0.0
hassex,male,is_relationship_to,agent,17,0.46296296296296297,44,0.6333333333333333,0.0,0.0
