Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,is related,"just for an agent that the document starts with the name, modules:name record module:",38,0.5848484848484848,11,0.4973856209150327,0.0,0.0
instance of,person,ontology module that is related just for an agent that the document starts with the,"name, modules:name record module:",17,0.5431909456005841,15,0.5126262626262627,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,eliza anna grier,32,0.537878787878788,18,0.4861111111111111,0.0,0.0
instance of,person,anna,"grier, 'eliza anna grier')",27,0.5631313131313131,19,0.42735042735042733,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,grier,27,0.49242424242424243,36,0.41111111111111115,0.0,0.0
instance of,person,anna,"grier, 'grier')",27,0.5631313131313131,19,0.32222222222222224,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,eliza,40,0.5692640692640693,18,0.45555555555555555,0.0,0.0
instance of,person,anna,"grier, 'eliza')",27,0.5631313131313131,19,0.32222222222222224,0.0,0.0
instance of,person,has_alternate_name,alternate_name,34,0.5107744107744108,30,0.5714285714285715,0.0,0.0
instance of,person,has_alternate_name,anna,34,0.5107744107744108,20,0.0,0.0,0.0
instance of,person,anna,"grier, 'anna')",27,0.5631313131313131,30,0.4603174603174603,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type,physician,33,0.5340909090909091,40,0.611111111111111,0.0,0.0
instance of,person,anna,"grier, 'physician')",27,0.5631313131313131,32,0.5423976608187134,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,her brother richard edgar grier,34,0.5798460798460798,16,0.532258064516129,0.0,0.0
instance of,person,anna,"grier, 'her brother richard edgar grier')",27,0.5631313131313131,13,0.4132791327913279,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,physician,24,0.38311688311688313,40,0.611111111111111,0.0,0.0
instance of,person,anna,"grier, 'physician')",27,0.5631313131313131,32,0.5423976608187134,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_age,age,33,0.45598845598845594,22,0.5,0.0,0.0
instance of,person,has_age,unknown,33,0.45598845598845594,31,0.373015873015873,0.0,0.0
instance of,person,anna,"grier, 'unknown')",27,0.5631313131313131,35,0.4477124183006536,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,1864,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,anna,"grier, '1864')",27,0.5631313131313131,20,0.3253968253968254,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,1902,33,0.39044289044289043,0,0.0,0.0,0.0
instance of,person,anna,"grier, '1902')",27,0.5631313131313131,20,0.3253968253968254,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,has_person_status,physician,29,0.449554367201426,40,0.611111111111111,0.0,0.0
instance of,person,anna,"grier, 'physician')",27,0.5631313131313131,32,0.5423976608187134,0.0,0.0
instance of,person,has_status_generating_event,event,26,0.4799102132435466,36,0.5777777777777778,0.0,0.0
instance of,person,has_status_generating_event,graduation from the woman's medical college of pennsylvania,26,0.4799102132435466,12,0.5060263653483993,0.0,0.0
instance of,person,from the,woman's medical college of pennsylvania'),21,0.43813131313131315,17,0.4214092140921409,0.0,0.0
instance of,person,recorded_at,event,18,0.4545454545454546,36,0.5777777777777778,0.0,0.0
instance of,person,recorded_at,graduation from the woman's medical college of pennsylvania,18,0.4545454545454546,12,0.5060263653483993,0.0,0.0
instance of,person,from the,woman's medical college of pennsylvania'),21,0.43813131313131315,17,0.4214092140921409,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race_or_color,race_or_color,36,0.5162210338680927,32,0.46581196581196577,0.0,0.0
instance of,person,has_race_or_color,african-american,36,0.5162210338680927,27,0.4861111111111111,0.0,0.0
instance of,person,anna,"grier, 'african-american')",27,0.5631313131313131,19,0.42735042735042733,0.0,0.0
instance of,person,descriptor record,module:,29,0.5398523045581869,15,0.0,0.0,0.0
instance of,person,has_ethnolinguistic_descriptor,etnolinguistic_descriptor,34,0.5579124579124579,19,0.5255555555555556,0.0,0.0
instance of,person,has_ethnolinguistic_descriptor,american,34,0.5579124579124579,43,0.625,0.0,0.0
instance of,person,anna,"grier, 'american')",27,0.5631313131313131,25,0.3148148148148148,0.0,0.0
instance of,person,is based,"on the provided text.  if you want me to add anything else, please",42,0.6212121212121212,11,0.503030303030303,0.0,0.0
instance of,person,interagent relationship record module describes the relationship to another agent who is her,"brother. so use the keywords 'brother' to describe the relationship type. the birth date is mentioned as 1864, and death date is mentioned as 1902. the occupation is mentioned as physician. the person status is mentioned as physician. the race is mentioned as african-american. the ethnolinguistic descriptor is mentioned as american. the age is unknown.  the birth date is mentioned as 1864. the death date is mentioned as 1902.  please let me know if you want me to add anything else.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please let me know.  the answer is based on the provided text.  if you want me to add anything else, please",17,0.5725955204216073,0,0.555876582842875,0.0,0.0024709242659226344
hassex,female,is related,"just for an agent that the document starts with the name, modules:name record module:",25,0.5111111111111111,13,0.4973856209150327,0.0,0.0
hassex,female,ontology module that is related just for an agent that the document starts with the,"name, modules:name record module:",11,0.4978580990629184,26,0.594949494949495,0.0,0.0
hassex,female,has_name,name,57,0.8055555555555556,40,0.6388888888888888,0.0,0.0
hassex,female,has_name,eliza anna grier,57,0.8055555555555556,27,0.45138888888888884,0.0,0.0
hassex,female,anna,"grier, 'eliza anna grier')",20,0.47222222222222215,19,0.5235042735042735,0.0,0.0
hassex,female,has_surname,surname,59,0.6767676767676768,31,0.5396825396825397,0.0,0.0
hassex,female,has_surname,grier,59,0.6767676767676768,18,0.45555555555555555,0.0,0.0
hassex,female,anna,"grier, 'grier')",20,0.47222222222222215,19,0.48888888888888893,0.0,0.0
hassex,female,has_first_name,first_name,50,0.6507936507936508,38,0.6,0.0,0.0
hassex,female,has_first_name,eliza,50,0.6507936507936508,36,0.5777777777777778,0.0,0.0
hassex,female,anna,"grier, 'eliza')",20,0.47222222222222215,19,0.45555555555555555,0.0,0.0
hassex,female,has_alternate_name,alternate_name,33,0.6296296296296297,30,0.5674603174603174,0.0,0.0
hassex,female,has_alternate_name,anna,33,0.6296296296296297,20,0.47222222222222215,0.0,0.0
hassex,female,anna,"grier, 'anna')",20,0.47222222222222215,20,0.4920634920634921,0.0,0.0
hassex,female,relationship record,module:,24,0.44152046783625726,46,0.6428571428571429,0.0,0.0
hassex,female,has_interagent_relationship_type,relationship_type,26,0.5972222222222222,26,0.4477124183006536,0.0,0.0
hassex,female,has_interagent_relationship_type,physician,26,0.5972222222222222,13,0.0,0.0,0.0
hassex,female,anna,"grier, 'physician')",20,0.47222222222222215,16,0.4064327485380117,0.0,0.0
hassex,female,is_relationship_to,agent,17,0.46296296296296297,36,0.45555555555555555,0.0,0.0
hassex,female,is_relationship_to,her brother richard edgar grier,17,0.46296296296296297,16,0.4211469534050179,0.0,0.0
hassex,female,anna,"grier, 'her brother richard edgar grier')",20,0.47222222222222215,13,0.46070460704607047,0.0,0.0
hassex,female,record,module:,17,0.0,46,0.6428571428571429,0.0,0.0
hassex,female,has_occupation,occupation,30,0.5714285714285715,12,0.4222222222222222,0.0,0.0
hassex,female,has_occupation,physician,30,0.5714285714285715,13,0.0,0.0,0.0
hassex,female,anna,"grier, 'physician')",20,0.47222222222222215,16,0.4064327485380117,0.0,0.0
hassex,female,record,module:,17,0.0,46,0.6428571428571429,0.0,0.0
hassex,female,has_age,age,62,0.8222222222222222,44,0.5,0.0,0.0
hassex,female,has_age,unknown,62,0.8222222222222222,0,0.0,0.0,0.0
hassex,female,anna,"grier, 'unknown')",20,0.47222222222222215,9,0.40849673202614384,0.0,0.0
hassex,female,has_birthdate,date_of_birth,42,0.576923076923077,21,0.32905982905982906,0.0,0.0
hassex,female,has_birthdate,1864,42,0.576923076923077,0,0.0,0.0,0.0
hassex,female,anna,"grier, '1864')",20,0.47222222222222215,10,0.41269841269841273,0.0,0.0
hassex,female,has_deathdate,date_of_death,42,0.6581196581196581,32,0.46581196581196577,0.0,0.0
hassex,female,has_deathdate,1902,42,0.6581196581196581,0,0.0,0.0,0.0
hassex,female,anna,"grier, '1902')",20,0.47222222222222215,10,0.41269841269841273,0.0,0.0
hassex,female,status record,module:,32,0.5747863247863249,46,0.6428571428571429,0.0,0.0
hassex,female,has_person_status,physician,35,0.642483660130719,13,0.0,0.0,0.0
hassex,female,anna,"grier, 'physician')",20,0.47222222222222215,16,0.4064327485380117,0.0,0.0
hassex,female,has_status_generating_event,event,30,0.6728395061728395,36,0.45555555555555555,0.0,0.0
hassex,female,has_status_generating_event,graduation from the woman's medical college of pennsylvania,30,0.6728395061728395,18,0.5726930320150659,0.0,0.0
hassex,female,from the,woman's medical college of pennsylvania'),29,0.4305555555555555,17,0.5850948509485095,0.0,0.0
