Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,will help you to populate the ontology based on the text in the form of the module,relations. here are the relations:,19,0.48327790096082773,20,0.526797385620915,0.07725777630952747,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,joseph hayne rainey,32,0.537878787878788,32,0.5654970760233918,0.0,0.0
instance of,person,hayne,"rainey, 'joseph hayne rainey')",38,0.5131313131313131,22,0.5666666666666667,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,rainey,27,0.49242424242424243,33,0.5555555555555555,0.0,0.0
instance of,person,hayne,"rainey, 'rainey')",38,0.5131313131313131,26,0.4477124183006536,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,joseph hayne,40,0.5692640692640693,22,0.6166666666666667,0.0,0.0
instance of,person,hayne,"rainey, 'joseph hayne')",38,0.5131313131313131,21,0.5502415458937198,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type,politician,33,0.5340909090909091,38,0.6,0.0,0.0
instance of,person,hayne,"rainey, 'politician')",38,0.5131313131313131,22,0.557142857142857,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,edward rainey,34,0.5798460798460798,32,0.576923076923077,0.0,0.0
instance of,person,hayne,"rainey, 'edward rainey')  # edward rainey is his father",38,0.5131313131313131,10,0.4070707070707071,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,politician,24,0.38311688311688313,38,0.6,0.0,0.0
instance of,person,hayne,"rainey, 'politician')",38,0.5131313131313131,22,0.557142857142857,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_age,age,33,0.45598845598845594,22,0.5,0.0,0.0
