TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Prince Whipple,hasDescription,"Enslaved. Free before 13th Amendment. After being enslaved and transported to North America, Prince petitioned unsuccessfully in 1779 to end slavery and then participated in the American Revolution. Some credited him with crossing the Delaware River with Washington in December 1776, though this is unsubstantiated.",58,60,0.6870525988173046,0.0,31,47,0.5698252364919031,0.0652472441488366
Prince Whipple,hasDescriptiveOccupation,Abolitionist,63,65,0.6662267471091,0.0,22,31,0.5576463560334528,0.0
Prince Whipple,hasDescriptiveOccupation,Patriot (American Revolution),63,65,0.6662267471091,0.0,40,50,0.6374216813162047,0.1506401849870651
Prince Whipple,hasDescriptiveOccupation,Revolutionary Army Officer,63,65,0.6662267471091,0.0,32,67,0.5516483516483516,0.0904242140185896
Prince Whipple,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,22,100,0.557142857142857,0.2789425453258252
Prince Whipple,hasFirstName,Prince,83,86,0.9019607843137256,0.0,36,100,0.6313131313131314,0.7092972666062738
Prince Whipple,hasName,Prince Whipple,78,82,0.8787878787878788,0.0,68,100,0.6966490299823634,0.8955324150715727
Prince Whipple,hasParticipantRole,Child,88,90,0.927536231884058,0.0,19,29,0.6134680134680135,0.0
Prince Whipple,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,29,37,0.566374269005848,0.0
Prince Whipple,hasSex,Male,75,80,0.8666666666666667,0.0,22,100,0.6029411764705882,0.3799783615910079
Prince Whipple,hasSurname,Whipple,83,87,0.9047619047619048,0.0,41,100,0.6443452380952381,0.7092972666062738
Prince Whipple,instance of,Person,36,37,0.5774410774410774,0.0,18,21,0.6061728395061728,0.0
