TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Hannah Crafts,hasDescription,"Enslaved. Cross-listed as ""Hannah Bond"".",58,60,0.6870525988173046,0.0,53,71,0.6246212121212121,0.402484879510835
Hannah Crafts,hasDescriptiveOccupation,Educator,63,65,0.6662267471091,0.0,16,22,0.5529661016949152,0.0
Hannah Crafts,hasDescriptiveOccupation,Fugitive Slave,63,65,0.6662267471091,0.0,26,53,0.519774011299435,0.1757860783933462
Hannah Crafts,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,17,100,0.5568075117370892,0.3032160644503863
Hannah Crafts,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,28,58,0.5804344465058751,0.1362763414390864
Hannah Crafts,hasFirstName,Hannah,83,86,0.9019607843137256,0.0,32,100,0.6200716845878137,0.7092972666062738
Hannah Crafts,hasName,Hannah Crafts,78,82,0.8787878787878788,0.0,42,100,0.5629685629685629,0.7090528735856639
Hannah Crafts,hasParticipantRole,Child,46,47,0.6597643097643098,0.0,14,14,0.6056497175141243,0.0
Hannah Crafts,hasParticipantRole,Deceased Person,46,47,0.6597643097643098,0.0,30,57,0.5262786596119929,0.1505569696020495
Hannah Crafts,hasSex,Female,75,80,0.8666666666666667,0.0,32,100,0.566137566137566,0.3799783615910079
Hannah Crafts,hasSurname,Crafts,83,87,0.9047619047619048,0.0,22,100,0.4994331065759637,0.2789425453258252
Hannah Crafts,instance of,Person,36,37,0.5618686868686869,0.0,19,100,0.5837245696400625,0.2596979932401624
