TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Jared Arter,hasDescription,Enslaved. A Baptist preacher and temperance activist who was president of the West Virginia Industrial School Seminary and College in Hill Top.,90,100,0.9411764705882352,1.0,40,49,0.6909330465739855,0.1729048364268507
Jared Arter,hasDescriptiveOccupation,Baptist Clergy,68,70,0.8022875816993463,0.0,24,33,0.5704365079365079,0.0
Jared Arter,hasDescriptiveOccupation,College / University President,68,70,0.8022875816993463,0.0,32,39,0.5722222222222223,0.0
Jared Arter,hasDescriptiveOccupation,Educator,68,70,0.8022875816993463,0.0,23,24,0.5588709677419355,0.0
Jared Arter,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,15,22,0.5318181818181819,0.0
Jared Arter,hasFirstName,Jared,63,71,0.7983091787439612,0.0,25,100,0.628735632183908,0.5797386715376658
Jared Arter,hasName,Jared Arter,58,61,0.8039215686274509,0.0,48,100,0.6199134199134199,0.6689625304957969
Jared Arter,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,15,15,0.615686274509804,0.0
Jared Arter,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,32,57,0.6047619047619048,0.1337850929463124
Jared Arter,hasSex,Male,80,100,0.8888888888888888,1.0,21,100,0.6026570048309179,0.335175743327926
Jared Arter,hasSurname,Arter,65,67,0.8253968253968255,0.0,25,100,0.6292397660818714,0.5797386715376658
Jared Arter,instance of,Person,36,41,0.5989057239057239,0.0,15,100,0.6349206349206349,0.2307679296112306
