TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Henry Highland Garnet,hasDescription,"Enslaved. Free before 13th Amendment. A temperance and antislavery activist who lectured in the U.S. and Great Britain. Also a university president, the first African American to preach a sermon in the White House, and U.S. minister to Liberia.",90,100,0.9411764705882352,1.0,45,59,0.7337839378226287,0.3912616042770808
Henry Highland Garnet,hasDescriptiveOccupation,Abolitionist,68,70,0.8022875816993463,0.0,22,100,0.5982078853046595,0.2011946755849157
Henry Highland Garnet,hasDescriptiveOccupation,Presbyterian Clergy,68,70,0.8022875816993463,0.0,32,41,0.5842731829573934,0.0
Henry Highland Garnet,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,19,21,0.5489096573208722,0.0
Henry Highland Garnet,hasFirstName,Henry Highland,63,71,0.7983091787439612,0.0,55,100,0.64993564993565,0.6689625304957969
Henry Highland Garnet,hasName,Henry Highland Garnet,58,61,0.8039215686274509,0.0,72,100,0.697125697125697,0.9266368211041917
Henry Highland Garnet,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,19,100,0.6360360360360361,0.0879100612181107
Henry Highland Garnet,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,27,57,0.5456043956043956,0.1337850929463124
Henry Highland Garnet,hasSex,Male,80,100,0.8888888888888888,1.0,20,100,0.5987179487179487,0.335175743327926
Henry Highland Garnet,hasSurname,Garnet,65,67,0.8253968253968255,0.0,28,100,0.5947712418300654,0.5797386715376658
Henry Highland Garnet,instance of,Person,36,41,0.5989057239057239,0.0,15,100,0.5883424408014571,0.2307679296112306
