TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Lee,hasDescription,"Enslaved. Free before 13th Amendment. A personal valet to George Washington and a talented horseman, Lee gained his freedom late in life but remained at Mount Vernon.",46,47,0.650995670995671,0.0,36,43,0.6285176501970895,0.0842546857238275
William Lee,hasDescriptiveOccupation,Freedman / Freedwoman,45,50,0.6305555555555555,0.0,32,42,0.5353609480321809,0.0
William Lee,hasDescriptiveOccupation,Servant,45,50,0.6305555555555555,0.0,17,29,0.5444584913611462,0.0
William Lee,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,20,22,0.5480825958702065,0.0
William Lee,hasFirstName,William,63,71,0.7983091787439612,0.0,33,100,0.638095238095238,0.5797386715376658
William Lee,hasName,William Lee,58,61,0.8039215686274509,0.0,48,78,0.6202844774273345,0.3360969272762575
William Lee,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,15,19,0.5619047619047619,0.0
William Lee,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,32,31,0.574264007597341,0.0
William Lee,hasSex,Male,80,100,0.8888888888888888,1.0,21,100,0.6029411764705882,0.335175743327926
William Lee,hasSurname,Lee,65,67,0.8253968253968255,0.0,16,18,0.5841269841269842,0.0
William Lee,instance of,Person,36,41,0.5774410774410774,0.0,17,18,0.5925925925925926,0.0
