TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Harriet Ross Tubman,hasDescription,"Born Enslaved. Free before 13th Amendment. After escaping from slavery, Tubman became a leader on the Underground Railroad, a Civil War scout and spy, and a social reformer. Her biography was written by Sara Bradford (https://www.docsouth.unc.edu/neh/harriet/harriet.html).",58,60,0.6870525988173046,0.0,31,47,0.5699838753273868,0.1538784828542145
Harriet Ross Tubman,hasDescriptiveOccupation,Abolitionist,63,65,0.6662267471091,0.0,26,29,0.503223070398643,0.0
Harriet Ross Tubman,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,15,100,0.546055979643766,0.3032160644503863
Harriet Ross Tubman,hasFirstName,Harriet Ross,83,86,0.9019607843137256,0.0,51,74,0.6231762065095398,0.4112070550676187
Harriet Ross Tubman,hasName,Harriet Ross Tubman,78,82,0.8787878787878788,0.0,49,54,0.612345898530109,0.3187840217537792
Harriet Ross Tubman,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,15,15,0.6101781170483461,0.0
Harriet Ross Tubman,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,38,57,0.5947118241235888,0.1757860783933462
Harriet Ross Tubman,hasSex,Female,75,80,0.8666666666666667,0.0,30,100,0.5841269841269842,0.3799783615910079
Harriet Ross Tubman,hasSurname,Tubman,83,87,0.9047619047619048,0.0,14,21,0.4249249249249249,0.0
Harriet Ross Tubman,instance of,Person,36,37,0.5774410774410774,0.0,24,100,0.5934640522875817,0.3032160644503863
