TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Horace King,hasDescription,Enslaved. Free before 13th Amendment. A skilled carpenter and bridge-builder who during the Civil War was obliged to work for the Confederate navy and who subsequently was twice elected to the Alabama House of Representatives.,46,47,0.650995670995671,0.0,45,58,0.6799468485065526,0.2522010924028119
Horace King,hasDescriptiveOccupation,Architect,45,50,0.6305555555555555,0.0,22,100,0.5972222222222222,0.2596979932401624
Horace King,hasDescriptiveOccupation,Carpenter,45,50,0.6305555555555555,0.0,28,31,0.6221509971509972,0.0
Horace King,hasDescriptiveOccupation,Construction Industry Leader,45,50,0.6305555555555555,0.0,35,38,0.5601250601250601,0.0
Horace King,hasDescriptiveOccupation,Freedman / Freedwoman,45,50,0.6305555555555555,0.0,38,39,0.5583566760037347,0.0
Horace King,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,19,21,0.5421985815602838,0.0
Horace King,hasDescriptiveOccupation,Slave Owner,45,50,0.6305555555555555,0.0,32,62,0.5136500136500136,0.1757860783933462
Horace King,hasFirstName,Horace,63,71,0.7983091787439612,0.0,36,100,0.6010101010101009,0.6348087971775132
Horace King,hasName,Horace King,58,61,0.8039215686274509,0.0,58,100,0.7115600448933783,0.8181802073667198
Horace King,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,19,21,0.5461538461538461,0.0
Horace King,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,30,33,0.5676767676767677,0.0
Horace King,hasSex,Male,80,100,0.8888888888888888,1.0,26,100,0.6029411764705882,0.3799783615910079
Horace King,hasSurname,King,65,67,0.8253968253968255,0.0,26,100,0.6991869918699187,0.6348087971775132
Horace King,instance of,Person,36,41,0.5774410774410774,0.0,20,23,0.6,0.0
