TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Louisa Picquet,hasDescription,"Enslaved. Free before 13th Amendment. Dictated her memoir, which focused largely on her life as a free woman in Cincinnati, but also documented the rape and sexual violence of slavery.",58,60,0.6870525988173046,0.0,34,41,0.5937214764353614,0.0971013673054919
Louisa Picquet,hasDescriptiveOccupation,Abolitionist,63,65,0.6662267471091,0.0,26,34,0.5594202898550725,0.0
Louisa Picquet,hasDescriptiveOccupation,Autobiographer / Memoirist,63,65,0.6662267471091,0.0,27,40,0.5428028761362095,0.0
Louisa Picquet,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,15,100,0.557487922705314,0.5023287782256718
Louisa Picquet,hasFirstName,Louisa,83,86,0.9019607843137256,0.0,36,100,0.6081871345029239,0.7092972666062738
Louisa Picquet,hasName,Louisa Picquet,78,82,0.8787878787878788,0.0,68,100,0.6966490299823634,0.8955324150715727
Louisa Picquet,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,15,18,0.6105820105820107,0.0
Louisa Picquet,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,32,57,0.5520202020202021,0.3112574675270537
Louisa Picquet,hasSex,Female,75,80,0.8666666666666667,0.0,30,100,0.5047425474254742,0.3799783615910079
Louisa Picquet,hasSurname,Picquet,83,87,0.9047619047619048,0.0,41,100,0.592436974789916,0.7092972666062738
Louisa Picquet,instance of,Person,36,37,0.5774410774410774,0.0,20,100,0.5863247863247864,0.5368927118515179
