TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Biddy Bridget Mason,hasDescription,"Born Enslaved. Free before 13th Amendment. While enslaved by a family of Mormon converts, she was brought to Utah and then to California, where she gained her freedom and became a property owner.",46,47,0.650995670995671,0.0,36,48,0.6293321144384975,0.1122334622363806
Biddy Bridget Mason,hasDescriptiveOccupation,Church Founder,45,50,0.6305555555555555,0.0,37,67,0.5401138716356108,0.2202881505618297
Biddy Bridget Mason,hasDescriptiveOccupation,Entrepreneur,45,50,0.6305555555555555,0.0,29,100,0.5911170528817588,0.2596979932401624
Biddy Bridget Mason,hasDescriptiveOccupation,Philanthropist,45,50,0.6305555555555555,0.0,33,100,0.5832138875617137,0.2596979932401624
Biddy Bridget Mason,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,18,22,0.5261229314420804,0.0
Biddy Bridget Mason,hasFirstName,Biddy Bridget,63,71,0.7983091787439612,0.0,33,56,0.5948354246226587,0.368023208756115
Biddy Bridget Mason,hasName,Biddy Bridget Mason,58,61,0.8039215686274509,0.0,49,73,0.6558568137515506,0.6351986941675815
Biddy Bridget Mason,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,18,14,0.6289855072463768,0.0
Biddy Bridget Mason,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,39,57,0.578984414278532,0.1757860783933462
Biddy Bridget Mason,hasSex,Female,80,100,0.8888888888888888,1.0,34,100,0.5082582582582583,0.3799783615910079
Biddy Bridget Mason,hasSurname,Mason,65,67,0.8253968253968255,0.0,29,100,0.6574712643678161,0.6348087971775132
Biddy Bridget Mason,instance of,Person,36,41,0.5774410774410774,0.0,24,100,0.6,0.3032160644503863
