TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elizabeth Key,hasDescription,"Enslaved. Six years after Key gained her freedom in a court case (by saying she had the legal status of her free father), Virginia passed a law stating that a child's status was determined by that of the mother.",90,100,0.9411764705882352,1.0,40,51,0.6734380070410587,0.2575318648063238
Elizabeth Key,hasDescriptiveOccupation,Freedman / Freedwoman,68,70,0.8022875816993463,0.0,30,35,0.5445204690487709,0.0
Elizabeth Key,hasDescriptiveOccupation,Litigant,68,70,0.8022875816993463,0.0,23,30,0.5656593406593408,0.0
Elizabeth Key,hasDescriptiveOccupation,Servant,68,70,0.8022875816993463,0.0,21,27,0.5497354497354497,0.0
Elizabeth Key,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,17,19,0.5518518518518518,0.0
Elizabeth Key,hasFirstName,Elizabeth,63,71,0.7983091787439612,0.0,36,100,0.5996732026143791,0.5797386715376658
Elizabeth Key,hasName,Elizabeth Key,58,61,0.8039215686274509,0.0,48,100,0.6347578347578348,0.8181802073667198
Elizabeth Key,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,16,15,0.6093240093240094,0.0
Elizabeth Key,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,38,57,0.5577425842131725,0.1757860783933462
Elizabeth Key,hasSex,Female,80,100,0.8888888888888888,1.0,26,100,0.6409618573797679,0.335175743327926
Elizabeth Key,hasSurname,Key,65,67,0.8253968253968255,0.0,14,100,0.5799457994579945,0.5023287782256718
Elizabeth Key,instance of,Person,36,41,0.5989057239057239,0.0,22,100,0.5878136200716845,0.3032160644503863
