TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Washington Browne,hasDescription,"Enslaved. A teacher and a temperance leader in various fraternal orders and lodges in Alabama and Virginia, Browne was the initial president of the first black-controlled bank to receive a charter.",58,60,0.6870525988173046,0.0,43,55,0.6862342229616042,0.2218982803113073
William Washington Browne,hasDescriptiveOccupation,Banker / Financial Industry Leader,63,65,0.6662267471091,0.0,32,40,0.5806819583179185,0.0
William Washington Browne,hasDescriptiveOccupation,Entrepreneur,63,65,0.6662267471091,0.0,22,24,0.5394736842105264,0.0
William Washington Browne,hasDescriptiveOccupation,Fugitive Slave,63,65,0.6662267471091,0.0,22,53,0.5392732267732269,0.0734875699915749
William Washington Browne,hasDescriptiveOccupation,Organization Founder / Official,63,65,0.6662267471091,0.0,34,39,0.5391735893839681,0.0569704795239331
William Washington Browne,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,15,100,0.6048732943469786,0.1267598205871978
William Washington Browne,hasDescriptiveOccupation,Temperance Movement Leader,63,65,0.6662267471091,0.0,27,32,0.5378232878232878,0.0
William Washington Browne,hasFirstName,William Washington,83,86,0.9019607843137256,0.0,59,100,0.6990740740740741,0.641764556549105
William Washington Browne,hasName,William Washington Browne,78,82,0.8787878787878788,0.0,74,100,0.7004651162790698,0.7406279644120329
William Washington Browne,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,12,14,0.607936507936508,0.0
William Washington Browne,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,28,57,0.5152325257588416,0.0734875699915749
William Washington Browne,hasSex,Male,75,80,0.8666666666666667,0.0,15,100,0.4954780361757105,0.3032160644503863
William Washington Browne,hasSurname,Browne,83,87,0.9047619047619048,0.0,24,100,0.5825825825825826,0.5797386715376658
William Washington Browne,instance of,Person,36,37,0.5618686868686869,0.0,16,100,0.5669191919191919,0.1267598205871978
