TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Clara Brown,hasAlternateName,Aunt Clara,52,54,0.6569741532976826,0.0,31,67,0.601360544217687,0.368023208756115
Clara Brown,hasDescription,Enslaved. Community leader in Colorado.,90,100,0.9411764705882352,1.0,41,63,0.5948218448218449,0.1785662155575748
Clara Brown,hasDescriptiveOccupation,Entrepreneur,68,70,0.8022875816993463,0.0,25,100,0.5829004329004329,0.2439557250000634
Clara Brown,hasDescriptiveOccupation,Frontiersman / Pioneer,68,70,0.8022875816993463,0.0,32,41,0.5782971414550362,0.0
Clara Brown,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,24,21,0.5492063492063491,0.0
Clara Brown,hasFirstName,Clara,63,71,0.7983091787439612,0.0,29,100,0.6282485875706215,0.6348087971775132
Clara Brown,hasName,Clara Brown,58,61,0.8039215686274509,0.0,55,100,0.7324973876698015,0.8955324150715727
Clara Brown,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,16,24,0.6077519379844961,0.0
Clara Brown,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,33,57,0.5395424836601307,0.1414305679255449
Clara Brown,hasSex,Female,80,100,0.8888888888888888,1.0,34,100,0.5648578811369509,0.3799783615910079
Clara Brown,hasSurname,Brown,65,67,0.8253968253968255,0.0,29,100,0.6574712643678161,0.6348087971775132
Clara Brown,instance of,Person,36,41,0.5989057239057239,0.0,23,100,0.6019157088122605,0.2439557250000634
