TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Samuel Green Jr,hasDescription,Born Enslaved. Free before 13th Amendment. Escaped from Maryland to Canada via the Underground Railroad.,58,60,0.6870525988173046,0.0,41,58,0.6851183949833612,0.190577934712311
Samuel Green Jr,hasDescriptiveOccupation,Abolitionist,63,65,0.6662267471091,0.0,21,30,0.5592592592592592,0.0
Samuel Green Jr,hasDescriptiveOccupation,Blacksmith,63,65,0.6662267471091,0.0,22,24,0.5857142857142857,0.0
Samuel Green Jr,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,23,100,0.5539094650205761,0.1751280861929285
Samuel Green Jr,hasFirstName,Samuel,83,86,0.9019607843137256,0.0,39,100,0.6355555555555555,0.7092972666062738
Samuel Green Jr,hasName,Samuel Green,78,82,0.8787878787878788,0.0,65,100,0.6877777777777778,0.8955324150715727
Samuel Green Jr,hasParticipantRole,Child,88,90,0.927536231884058,0.0,15,19,0.6048661800486618,0.0
Samuel Green Jr,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,30,57,0.5422222222222222,0.1414305679255449
Samuel Green Jr,hasSex,Male,75,80,0.8666666666666667,0.0,24,100,0.5940860215053764,0.3799783615910079
Samuel Green Jr,hasSurname,Green,83,87,0.9047619047619048,0.0,33,100,0.6205761316872428,0.7092972666062738
Samuel Green Jr,instance of,Person,36,37,0.5618686868686869,0.0,19,100,0.5802469135802468,0.2439557250000634
