TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Bethany Veney,hasDescription,"Enslaved. Free before 13th Amendment. Enslaved in several different families, Veney finally gained her freedom in 1858 and after the Civil War returned to find other family members. She dictated an autobiography at the age of 74.",46,47,0.650995670995671,0.0,35,61,0.5904287790153325,0.1505491427855471
Bethany Veney,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,17,100,0.5286786786786787,0.157121954071931
Bethany Veney,hasDescriptiveOccupation,Slave Narrative Author,45,50,0.6305555555555555,0.0,29,81,0.5647653000594177,0.1595411338054567
Bethany Veney,hasFirstName,Bethany,63,71,0.7983091787439612,0.0,37,100,0.6466973886328725,0.6348087971775132
Bethany Veney,hasName,Bethany Veney,58,61,0.8039215686274509,0.0,59,100,0.6526054590570719,0.8955324150715727
Bethany Veney,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,12,12,0.5546099290780142,0.0
Bethany Veney,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,41,57,0.5462174940898344,0.1757860783933462
Bethany Veney,hasSex,Female,80,100,0.8888888888888888,1.0,32,100,0.5747474747474748,0.3799783615910079
Bethany Veney,hasSurname,Veney,65,67,0.8253968253968255,0.0,28,100,0.6387596899224807,0.6348087971775132
Bethany Veney,instance of,Person,36,41,0.5774410774410774,0.0,22,100,0.5981087470449172,0.3032160644503863
