TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Salem Poor,hasDescription,Enslaved. Free before 13th Amendment. Fought so valiantly at the Battle of Bunker Hill that fourteen officers submitted a petition for him to be rewarded.,58,60,0.6870525988173046,0.0,35,45,0.6411386528069746,0.078744603455945
Salem Poor,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,24,100,0.5462962962962963,0.335175743327926
Salem Poor,hasDescriptiveOccupation,Soldier,63,65,0.6662267471091,0.0,27,100,0.6079365079365079,0.335175743327926
Salem Poor,hasDescriptiveOccupation,War Hero,63,65,0.6662267471091,0.0,26,55,0.5534188034188033,0.1414305679255449
Salem Poor,hasFirstName,Salem,83,86,0.9019607843137256,0.0,36,100,0.6370370370370371,0.7092972666062738
Salem Poor,hasName,Salem Poor,78,82,0.8787878787878788,0.0,61,100,0.744927536231884,0.8955324150715727
Salem Poor,hasParticipantRole,Child,88,90,0.927536231884058,0.0,16,20,0.6170940170940171,0.0
Salem Poor,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,33,57,0.55359477124183,0.1757860783933462
Salem Poor,hasSex,Male,75,80,0.8666666666666667,0.0,25,100,0.6055555555555555,0.3799783615910079
Salem Poor,hasSurname,Poor,83,87,0.9047619047619048,0.0,30,100,0.7058823529411765,0.7092972666062738
Salem Poor,instance of,Person,36,37,0.5774410774410774,0.0,19,100,0.5906432748538011,0.3032160644503863
