TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Jeffrey Brace,hasDescription,"Enslaved. Free before 13th Amendment. Gained freedom after service in multiple wars, but his years as a freedman were tainted by the racism he experienced in Vermont.",90,100,0.9411764705882352,1.0,43,55,0.7129428751911492,0.1475884553196974
Jeffrey Brace,hasDescriptiveOccupation,Farmer,68,70,0.8022875816993463,0.0,23,26,0.5936507936507937,0.0
Jeffrey Brace,hasDescriptiveOccupation,Sailor (Navy),68,70,0.8022875816993463,0.0,25,29,0.5318681318681319,0.0
Jeffrey Brace,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,18,100,0.5461538461538461,0.1408823790760039
Jeffrey Brace,hasDescriptiveOccupation,Soldier,68,70,0.8022875816993463,0.0,27,100,0.5893772893772894,0.335175743327926
Jeffrey Brace,hasFirstName,Jeffrey,63,71,0.7983091787439612,0.0,39,100,0.6518883415435139,0.6348087971775132
Jeffrey Brace,hasName,Jeffrey Brace,58,61,0.8039215686274509,0.0,62,100,0.6622458001768347,0.8955324150715727
Jeffrey Brace,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,12,22,0.6058224163027657,0.0
Jeffrey Brace,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,30,40,0.5573815073815074,0.0
Jeffrey Brace,hasSex,Male,80,100,0.8888888888888888,1.0,24,100,0.6055555555555555,0.3799783615910079
Jeffrey Brace,hasSurname,Brace,65,67,0.8253968253968255,0.0,29,100,0.5720930232558139,0.6348087971775132
Jeffrey Brace,instance of,Person,36,41,0.5989057239057239,0.0,18,19,0.5955555555555555,0.0
