TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Dangerfield Newby,hasDescription,"Enslaved. Free before 13th Amendment. In an effort to help his wife and children avoid being sold down river, Newby joined John Brown's raid on Harpers Ferry, Virginia and was one of the first men to die.",58,60,0.6870525988173046,0.0,45,65,0.6660744999754288,0.2505895488354703
Dangerfield Newby,hasDescriptiveOccupation,Insurgent,63,65,0.6662267471091,0.0,20,30,0.5416666666666666,0.0
Dangerfield Newby,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,19,18,0.5409785932721712,0.0
Dangerfield Newby,hasFirstName,Dangerfield,83,86,0.9019607843137256,0.0,50,100,0.6565656565656566,0.7092972666062738
Dangerfield Newby,hasName,Dangerfield Newby,78,82,0.8787878787878788,0.0,68,100,0.7189542483660131,0.8955324150715727
Dangerfield Newby,hasParticipantRole,Child,88,90,0.927536231884058,0.0,21,20,0.6404040404040404,0.0
Dangerfield Newby,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,32,57,0.5676767676767677,0.3112574675270537
Dangerfield Newby,hasSex,Male,75,80,0.8666666666666667,0.0,19,100,0.59375,0.3799783615910079
Dangerfield Newby,hasSurname,Newby,83,87,0.9047619047619048,0.0,26,100,0.6975308641975309,0.7092972666062738
Dangerfield Newby,instance of,Person,36,37,0.5774410774410774,0.0,15,100,0.5833333333333334,0.5368927118515179
