TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
James Albert Ukawsaw Gronniosaw,hasDescription,"Enslaved. Free before 13th Amendment. Dictated one of the earliest slave narratives, which discusses his African origins, enslavement, emancipation and conversion.",90,100,0.9411764705882352,1.0,48,59,0.6875774594737867,0.2232166218280254
James Albert Ukawsaw Gronniosaw,hasDescriptiveOccupation,Prince,68,70,0.8022875816993463,0.0,17,24,0.6495726495726496,0.0
James Albert Ukawsaw Gronniosaw,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,15,100,0.5323529411764706,0.2307679296112306
James Albert Ukawsaw Gronniosaw,hasDescriptiveOccupation,Slave Narrative Author,68,70,0.8022875816993463,0.0,40,81,0.5588516746411484,0.2377392385752239
James Albert Ukawsaw Gronniosaw,hasFirstName,James Albert Ukawsaw,63,71,0.7983091787439612,0.0,38,100,0.6081996434937612,0.6569729210330907
James Albert Ukawsaw Gronniosaw,hasName,James Albert Ukawsaw Gronniosaw,58,61,0.8039215686274509,0.0,65,100,0.7497311827956988,0.8181802073667197
James Albert Ukawsaw Gronniosaw,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,15,15,0.604581901489118,0.0
James Albert Ukawsaw Gronniosaw,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,35,57,0.5674634217007098,0.1757860783933462
James Albert Ukawsaw Gronniosaw,hasSex,Male,80,100,0.8888888888888888,1.0,21,100,0.6096491228070176,0.3799783615910079
James Albert Ukawsaw Gronniosaw,hasSurname,Gronniosaw,65,67,0.8253968253968255,0.0,45,100,0.5980392156862745,0.6348087971775132
James Albert Ukawsaw Gronniosaw,instance of,Person,36,41,0.5989057239057239,0.0,20,100,0.594017094017094,0.3032160644503863
