TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Ellison,hasDescription,"Born Enslaved. Free before 13th Amendment. A former slave who became the most prominent free black slaveowner outside of Louisiana, in large part due to his successful cotton gin business.",46,47,0.650995670995671,0.0,35,39,0.6256098285225294,0.0489490680812114
William Ellison,hasDescriptiveOccupation,Machinery Manufacturer,45,50,0.6305555555555555,0.0,26,32,0.5544523013083795,0.0
William Ellison,hasDescriptiveOccupation,Plantation Owner,45,50,0.6305555555555555,0.0,25,28,0.5533424908424909,0.0
William Ellison,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,20,22,0.5480825958702065,0.0
William Ellison,hasFirstName,William,63,71,0.7983091787439612,0.0,33,100,0.638095238095238,0.5797386715376658
William Ellison,hasName,William Ellison,58,61,0.8039215686274509,0.0,40,64,0.6046254399195575,0.3360969272762575
William Ellison,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,15,19,0.5619047619047619,0.0
William Ellison,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,32,31,0.574264007597341,0.0
William Ellison,hasSex,Male,80,100,0.8888888888888888,1.0,21,100,0.6029411764705882,0.335175743327926
William Ellison,hasSurname,Ellison,65,67,0.8253968253968255,0.0,21,21,0.5444584913611462,0.0
William Ellison,instance of,Person,36,41,0.5774410774410774,0.0,17,18,0.5925925925925926,0.0
