TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Octavia Victoria Rogers Albert,hasDescriptiveOccupation,Biographer,63,65,0.6662267471091,0.0,27,30,0.5748538011695906,0.0
Octavia Victoria Rogers Albert,hasDescriptiveOccupation,Civil Rights Activist,63,65,0.6662267471091,0.0,37,46,0.5779030910609858,0.0
Octavia Victoria Rogers Albert,hasDescriptiveOccupation,Fiction Writer,63,65,0.6662267471091,0.0,31,36,0.5883458646616541,0.0
Octavia Victoria Rogers Albert,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,17,100,0.552059925093633,0.2789425453258252
Octavia Victoria Rogers Albert,hasFirstName,Octavia Victoria Rogers,83,86,0.9019607843137256,0.0,49,76,0.6151403353103254,0.5029292651136352
Octavia Victoria Rogers Albert,hasName,Octavia Victoria Rogers Albert,78,82,0.8787878787878788,0.0,66,82,0.6837083551369266,0.7195469560601188
Octavia Victoria Rogers Albert,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,15,14,0.6054644808743169,0.0
Octavia Victoria Rogers Albert,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,29,57,0.5603174603174602,0.2605556710562624
Octavia Victoria Rogers Albert,hasSex,Female,75,80,0.8666666666666667,0.0,26,100,0.5784580498866213,0.335175743327926
Octavia Victoria Rogers Albert,hasSurname,Albert,83,87,0.9047619047619048,0.0,30,100,0.5818713450292398,0.6348087971775132
Octavia Victoria Rogers Albert,instance of,Person,36,37,0.5774410774410774,0.0,15,100,0.5780274656679151,0.4494364165239821
