TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
George Moses Horton,hasDescription,Born Enslaved. Enslaved North Carolinian. The first African American poet whose work centers on the struggle for freedom .,90,100,0.9411764705882352,1.0,46,55,0.6724301221983667,0.2308295331759329
George Moses Horton,hasDescriptiveOccupation,Poet,68,70,0.8022875816993463,0.0,20,100,0.6059322033898306,0.335175743327926
George Moses Horton,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,15,21,0.5305555555555556,0.0
George Moses Horton,hasFirstName,George Moses,63,71,0.7983091787439612,0.0,51,100,0.6420634920634921,0.6689625304957969
George Moses Horton,hasName,George Moses Horton,58,61,0.8039215686274509,0.0,70,100,0.7598997493734335,0.9266368211041917
George Moses Horton,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,10,14,0.6062015503875969,0.0
George Moses Horton,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,35,57,0.586449864498645,0.161713780662529
George Moses Horton,hasSex,Male,80,100,0.8888888888888888,1.0,21,100,0.6026570048309179,0.335175743327926
George Moses Horton,hasSurname,Horton,65,67,0.8253968253968255,0.0,29,100,0.5963718820861678,0.5797386715376658
George Moses Horton,instance of,Person,36,41,0.5989057239057239,0.0,24,100,0.5894538606403014,0.2789425453258252
