TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Jefferson Franklin Long,hasDescription,"Born Enslaved. Active as a speaker, organizer, and member of the Georgia Equal Rights Association, Long was elected to the third session of the Forty-first Congress, which met early in 1871, making him the only African American congressman from Georgia in the 19th century.",90,100,0.9411764705882352,1.0,42,64,0.7105529805584242,0.3834601992810996
Jefferson Franklin Long,hasDescriptiveOccupation,Political Figure,68,70,0.8022875816993463,0.0,29,31,0.5673963133640553,0.0
Jefferson Franklin Long,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,18,20,0.5467741935483871,0.0
Jefferson Franklin Long,hasDescriptiveOccupation,U.S. Representative,68,70,0.8022875816993463,0.0,41,100,0.5294237925816874,0.0859636511789219
Jefferson Franklin Long,hasFirstName,Jefferson Franklin,63,71,0.7983091787439612,0.0,63,100,0.7094017094017094,0.6689625304957969
Jefferson Franklin Long,hasName,Jefferson Franklin Long,58,61,0.8039215686274509,0.0,74,100,0.7762913415087329,0.9266368211041917
Jefferson Franklin Long,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,14,14,0.5518518518518518,0.0
Jefferson Franklin Long,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,30,57,0.5774358974358974,0.161713780662529
Jefferson Franklin Long,hasSex,Male,80,100,0.8888888888888888,1.0,19,100,0.5984848484848485,0.335175743327926
Jefferson Franklin Long,hasSurname,Long,65,67,0.8253968253968255,0.0,19,100,0.6035353535353535,0.5797386715376658
Jefferson Franklin Long,instance of,Person,36,41,0.5989057239057239,0.0,22,100,0.5906432748538011,0.2789425453258252
