TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elizabeth Hobbs Keckley,hasDescription,"Enslaved. Free before 13th Amendment. A dressmaker for Mary Lincoln, activist for ""contraband"" (newly freed slaves), and an autobiographer.",58,60,0.6870525988173046,0.0,35,44,0.6539842582365644,0.0946985379654041
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,Autobiographer / Memoirist,63,65,0.6662267471091,0.0,25,31,0.5340080971659918,0.0
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,Confidante,63,65,0.6662267471091,0.0,19,100,0.4976333179652681,0.2596979932401624
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,Seamstress,63,65,0.6662267471091,0.0,21,100,0.6158630328441649,0.2596979932401624
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,17,16,0.5402489626556016,0.0
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,White House Staff,63,65,0.6662267471091,0.0,34,29,0.5370867572478507,0.0
Elizabeth Hobbs Keckley,hasFirstName,Elizabeth Hobbs,83,86,0.9019607843137256,0.0,59,100,0.65,0.7090528735856639
Elizabeth Hobbs Keckley,hasName,Elizabeth Hobbs Keckley,78,82,0.8787878787878788,0.0,78,100,0.7202093397745571,0.9266368211041917
Elizabeth Hobbs Keckley,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,15,14,0.6055325034578147,0.0
Elizabeth Hobbs Keckley,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,25,57,0.5232323232323233,0.1505569696020495
Elizabeth Hobbs Keckley,hasSex,Female,75,80,0.8666666666666667,0.0,24,100,0.6488469601677149,0.335175743327926
Elizabeth Hobbs Keckley,hasSurname,Keckley,83,87,0.9047619047619048,0.0,33,100,0.5626984126984127,0.6348087971775132
Elizabeth Hobbs Keckley,instance of,Person,36,37,0.5774410774410774,0.0,13,100,0.578544061302682,0.2596979932401624
