TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Shields Green,hasDescription,Enslaved. Free before 13th Amendment. Joined John Brown's 16 October 1859 raid at Harper's Ferry and was hanged for his involvement.,90,100,0.9411764705882352,1.0,47,56,0.6374125321493742,0.2348119874805972
Shields Green,hasDescriptiveOccupation,Fugitive Slave,68,70,0.8022875816993463,0.0,27,33,0.5259545259545259,0.0
Shields Green,hasDescriptiveOccupation,Insurgent,68,70,0.8022875816993463,0.0,23,30,0.556917211328976,0.0
Shields Green,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,24,24,0.5505154639175257,0.0
Shields Green,hasFirstName,Shields,63,71,0.7983091787439612,0.0,39,100,0.6042692939244664,0.6348087971775132
Shields Green,hasName,Shields Green,58,61,0.8039215686274509,0.0,62,100,0.6878868258178604,0.8955324150715727
Shields Green,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,24,27,0.6459770114942529,0.0
Shields Green,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,32,40,0.583002438174852,0.0
Shields Green,hasSex,Male,80,100,0.8888888888888888,1.0,24,100,0.6037414965986394,0.3799783615910079
Shields Green,hasSurname,Green,65,67,0.8253968253968255,0.0,29,100,0.6272108843537415,0.6348087971775132
Shields Green,instance of,Person,36,41,0.5989057239057239,0.0,18,20,0.5883424408014571,0.0
