TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Prince Estabrook,hasDescription,Enslaved. Free before 13th Amendment. Estabrook participated in the Battle of Lexington and is the first known African American who fought in the War of Independence.,46,47,0.650995670995671,0.0,53,76,0.6588948755850604,0.3294651102008577
Prince Estabrook,hasDescriptiveOccupation,Colonial Militiaman,45,50,0.6305555555555555,0.0,30,36,0.5849857919446503,0.0
Prince Estabrook,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,16,23,0.5381720430107527,0.0
Prince Estabrook,hasFirstName,Prince,63,71,0.7983091787439612,0.0,32,100,0.6503267973856209,0.6348087971775132
Prince Estabrook,hasName,Prince Estabrook,58,61,0.8039215686274509,0.0,67,100,0.7291666666666666,0.8955324150715727
Prince Estabrook,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,16,15,0.5529411764705882,0.0
Prince Estabrook,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,31,38,0.5824111560953665,0.0
Prince Estabrook,hasSex,Male,80,100,0.8888888888888888,1.0,22,100,0.6060606060606061,0.3799783615910079
Prince Estabrook,hasSurname,Estabrook,65,67,0.8253968253968255,0.0,44,100,0.6863425925925926,0.6348087971775132
Prince Estabrook,instance of,Person,36,41,0.5774410774410774,0.0,21,24,0.6010101010101009,0.0
