TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Harriet Ann Jacobs,hasDescription,"Born Enslaved. Free before 13th Amendment. Wrote under the pseudonym ""Linda Brent"". Antislavery activist and relief worker during the Civil War.",58,60,0.6870525988173046,0.0,35,50,0.6006325592052503,0.1124572729825829
Harriet Ann Jacobs,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,15,100,0.551063829787234,0.2307679296112306
Harriet Ann Jacobs,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,34,44,0.5989991096374075,0.10371551133313
Harriet Ann Jacobs,hasDescriptiveOccupation,Social Reformer,63,65,0.6662267471091,0.0,29,36,0.5351851851851852,0.0
Harriet Ann Jacobs,hasFirstName,Harriet Ann,83,86,0.9019607843137256,0.0,36,78,0.5724747474747475,0.4112070550676187
Harriet Ann Jacobs,hasName,Harriet Ann Jacobs,78,82,0.8787878787878788,0.0,55,88,0.6696071071071071,0.6351986941675815
Harriet Ann Jacobs,hasParticipantRole,Child,88,90,0.927536231884058,0.0,15,15,0.5468468468468468,0.0
Harriet Ann Jacobs,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,29,57,0.55359477124183,0.161713780662529
Harriet Ann Jacobs,hasSex,Female,75,80,0.8666666666666667,0.0,30,100,0.5841269841269842,0.3799783615910079
Harriet Ann Jacobs,hasSurname,Jacobs,83,87,0.9047619047619048,0.0,30,100,0.5925925925925926,0.7092972666062738
Harriet Ann Jacobs,instance of,Person,36,37,0.5774410774410774,0.0,19,100,0.5825825825825826,0.2789425453258252
