TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Isaiah Dorman,hasDescription,Enslaved. Free before 13th Amendment. An interpreter for the Sioux who died when accompanying Custer at Little Bighorn.,58,60,0.6870525988173046,0.0,43,55,0.6582756072104687,0.2164236693597849
Isaiah Dorman,hasDescriptiveOccupation,American Indian Cultural Intermediary,63,65,0.6662267471091,0.0,34,40,0.5679343136239687,0.0
Isaiah Dorman,hasDescriptiveOccupation,Frontiersman / Pioneer,63,65,0.6662267471091,0.0,34,38,0.543073593073593,0.0
Isaiah Dorman,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,17,100,0.5442982456140352,0.1267598205871978
Isaiah Dorman,hasFirstName,Isaiah,83,86,0.9019607843137256,0.0,32,100,0.6200716845878137,0.7092972666062738
Isaiah Dorman,hasName,Isaiah Dorman,78,82,0.8787878787878788,0.0,59,100,0.6782464846980977,0.8955324150715727
Isaiah Dorman,hasParticipantRole,Child,88,90,0.927536231884058,0.0,17,19,0.6044004400440044,0.0
Isaiah Dorman,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,29,32,0.5563019026595186,0.0
Isaiah Dorman,hasSex,Male,75,80,0.8666666666666667,0.0,23,100,0.5953815261044176,0.3799783615910079
Isaiah Dorman,hasSurname,Dorman,83,87,0.9047619047619048,0.0,32,100,0.6388888888888888,0.7092972666062738
Isaiah Dorman,instance of,Person,36,37,0.5774410774410774,0.0,22,21,0.5796519410977242,0.0
