TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Dred Scott,hasDescription,"Born Enslaved. A litigant in the famous Dred Scott v. John F. A. Sanford case, which was highly polarizing in the lead-up to the Civil War.",90,100,0.9411764705882352,1.0,45,64,0.6233922660703365,0.2288939957284479
Dred Scott,hasDescriptiveOccupation,Litigant,68,70,0.8022875816993463,0.0,24,100,0.5783730158730158,0.335175743327926
Dred Scott,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,20,100,0.5527027027027027,0.0872466421022264
Dred Scott,hasFirstName,Dred,63,71,0.7983091787439612,0.0,27,100,0.6346153846153846,0.6348087971775132
Dred Scott,hasName,Dred Scott,58,61,0.8039215686274509,0.0,56,100,0.7234234234234234,0.8955324150715727
Dred Scott,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,16,18,0.6229885057471264,0.0
Dred Scott,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,43,57,0.5903133903133903,0.1757860783933462
Dred Scott,hasSex,Male,80,100,0.8888888888888888,1.0,27,100,0.6103603603603603,0.3799783615910079
Dred Scott,hasSurname,Scott,65,67,0.8253968253968255,0.0,32,100,0.7307692307692308,0.6348087971775132
Dred Scott,instance of,Person,36,41,0.5989057239057239,0.0,24,100,0.6010101010101009,0.3032160644503863
