TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elijah Abel Able,hasDescription,Unknown. Free before 13th Amendment. An early African American priest in the Church of Jesus Christ of Latter-day Saints who migrated to Utah and who encountered significant prejudice within the religion.,90,100,0.9411764705882352,1.0,51,75,0.7044361397302573,0.3927938468296466
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,68,70,0.8022875816993463,0.0,41,52,0.5877241805813234,0.2202881505618297
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,68,70,0.8022875816993463,0.0,24,63,0.5618849618849618,0.1757860783933462
Elijah Abel Able,hasFirstName,Elijah,63,71,0.7983091787439612,0.0,36,100,0.6381381381381382,0.6348087971775132
Elijah Abel Able,hasName,Elijah Abel [Able],58,61,0.8039215686274509,0.0,62,81,0.5987654320987654,0.6351986941675815
Elijah Abel Able,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,19,17,0.557142857142857,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,29,39,0.5782166782166782,0.0
Elijah Abel Able,hasSex,Male,80,100,0.8888888888888888,1.0,26,100,0.6050724637681159,0.3799783615910079
Elijah Abel Able,hasSurname,Abel [Able],65,67,0.8253968253968255,0.0,37,62,0.5842552509219175,0.368023208756115
Elijah Abel Able,instance of,Person,36,41,0.5989057239057239,0.0,20,21,0.6,0.0
