TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Joseph Vance Lewis,hasDescription,Born Enslaved. An attorney who took many high-profile murder cases but was indicted several times for poor business practices.,58,60,0.6870525988173046,0.0,36,45,0.6181095381095381,0.044937392134091
Joseph Vance Lewis,hasDescriptiveOccupation,Autobiographer / Memoirist,63,65,0.6662267471091,0.0,33,74,0.5256410256410255,0.1414305679255449
Joseph Vance Lewis,hasDescriptiveOccupation,Educator,63,65,0.6662267471091,0.0,14,20,0.5620229007633588,0.0
Joseph Vance Lewis,hasDescriptiveOccupation,Lawyer,63,65,0.6662267471091,0.0,17,100,0.5076335877862596,0.2789425453258252
Joseph Vance Lewis,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,15,100,0.5527131782945737,0.2439557250000634
Joseph Vance Lewis,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,30,42,0.5618036987522282,0.1096425868345385
Joseph Vance Lewis,hasFirstName,Joseph Vance,83,86,0.9019607843137256,0.0,56,100,0.656810035842294,0.7090528735856639
Joseph Vance Lewis,hasName,Joseph Vance Lewis,78,82,0.8787878787878788,0.0,73,100,0.7120669056152927,0.9266368211041917
Joseph Vance Lewis,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,15,17,0.6155038759689923,0.0
Joseph Vance Lewis,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,33,57,0.5887205387205386,0.161713780662529
Joseph Vance Lewis,hasSex,Male,75,80,0.8666666666666667,0.0,20,100,0.521505376344086,0.335175743327926
Joseph Vance Lewis,hasSurname,Lewis,83,87,0.9047619047619048,0.0,28,100,0.5666666666666668,0.6348087971775132
Joseph Vance Lewis,instance of,Person,36,37,0.5618686868686869,0.0,17,100,0.5868055555555555,0.2789425453258252
