TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
James Albert Ukawsaw Gronniosaw,hasDescription,"Enslaved. Free before 13th Amendment. Dictated one of the earliest slave narratives, which discusses his African origins, enslavement, emancipation and conversion.",58,60,0.6870525988173046,0.0,39,50,0.6413682571641103,0.0872624100163658
James Albert Ukawsaw Gronniosaw,hasDescriptiveOccupation,Prince,63,65,0.6662267471091,0.0,15,22,0.6381381381381382,0.0
James Albert Ukawsaw Gronniosaw,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,22,100,0.5501683501683502,0.3799783615910079
James Albert Ukawsaw Gronniosaw,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,32,49,0.5912457912457912,0.1707761131901165
James Albert Ukawsaw Gronniosaw,hasFirstName,James Albert Ukawsaw,83,86,0.9019607843137256,0.0,42,47,0.5572115384615385,0.3187840217537793
James Albert Ukawsaw Gronniosaw,hasName,James Albert Ukawsaw Gronniosaw,78,82,0.8787878787878788,0.0,41,48,0.6231381919553963,0.2695176132460322
James Albert Ukawsaw Gronniosaw,hasParticipantRole,Child,88,90,0.927536231884058,0.0,13,15,0.6088300220750552,0.0
James Albert Ukawsaw Gronniosaw,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,33,57,0.5499999999999999,0.1047511733417752
James Albert Ukawsaw Gronniosaw,hasSex,Male,75,80,0.8666666666666667,0.0,22,100,0.5968468468468469,0.3799783615910079
James Albert Ukawsaw Gronniosaw,hasSurname,Gronniosaw,83,87,0.9047619047619048,0.0,22,24,0.5420897718910963,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,36,37,0.5774410774410774,0.0,20,100,0.5825825825825826,0.1806868827017166
