TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Amos Fortune,hasDescription,"Enslaved. Free before 13th Amendment. Enslaved and transported to America c. 1725, Fortune later became a tanner, a bookbinder, and a freedman.",90,100,0.9411764705882352,1.0,41,67,0.6591119723649844,0.2183267857926542
Amos Fortune,hasDescriptiveOccupation,Bookbinder,68,70,0.8022875816993463,0.0,24,27,0.5180107526881721,0.0
Amos Fortune,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,18,21,0.4829268292682926,0.0
Amos Fortune,hasDescriptiveOccupation,Tanner,68,70,0.8022875816993463,0.0,24,100,0.5793650793650794,0.3032160644503863
Amos Fortune,hasFirstName,Amos,63,71,0.7983091787439612,0.0,25,100,0.6136363636363636,0.6348087971775132
Amos Fortune,hasName,Amos Fortune,58,61,0.8039215686274509,0.0,60,100,0.6428571428571429,0.8955324150715727
Amos Fortune,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,13,14,0.5452380952380952,0.0
Amos Fortune,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,39,57,0.5757781003064022,0.1757860783933462
Amos Fortune,hasSex,Male,80,100,0.8888888888888888,1.0,25,100,0.6046099290780141,0.3799783615910079
Amos Fortune,hasSurname,Fortune,65,67,0.8253968253968255,0.0,40,100,0.6071428571428571,0.6348087971775132
Amos Fortune,instance of,Person,36,41,0.5989057239057239,0.0,24,100,0.6,0.3032160644503863
