TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
John P Parker,hasDescription,"Enslaved. Free before 13th Amendment. After gaining his freedom and settling in Ohio, Parker reportedly helped 1000 enslaved persons escape to freedom. He also held multiple patents for inventions.",58,60,0.6870525988173046,0.0,34,52,0.6300352900753432,0.1553448654247276
John P Parker,hasDescriptiveOccupation,Abolitionist,63,65,0.6662267471091,0.0,21,100,0.5590277777777778,0.186810999052147
John P Parker,hasDescriptiveOccupation,Entrepreneur,63,65,0.6662267471091,0.0,22,32,0.5719449395919983,0.0
John P Parker,hasDescriptiveOccupation,Inventor,63,65,0.6662267471091,0.0,24,26,0.5686507936507937,0.0
John P Parker,hasDescriptiveOccupation,Machinery Manufacturer,63,65,0.6662267471091,0.0,33,34,0.5536616161616161,0.0
John P Parker,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,19,27,0.5442265795206972,0.0
John P Parker,hasFirstName,John P.,83,86,0.9019607843137256,0.0,36,80,0.5791170634920635,0.7092972666062738
John P Parker,hasName,John P. Parker,78,82,0.8787878787878788,0.0,40,48,0.5148555148555148,0.4112070550676187
John P Parker,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,13,19,0.6087145969498912,0.0
John P Parker,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,37,57,0.5227538543328016,0.161713780662529
John P Parker,hasSex,Male,75,80,0.8666666666666667,0.0,27,100,0.5256410256410257,0.3799783615910079
John P Parker,hasSurname,Parker,83,87,0.9047619047619048,0.0,18,23,0.5686274509803922,0.0
John P Parker,instance of,Person,36,37,0.5774410774410774,0.0,21,100,0.5982078853046595,0.2789425453258252
