TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
George Washington Albright,hasDescription,"Enslaved. A member of the Mississippi legislature from 1873 to 1879 who helped pass civil rights legislation, he was threatened by the Ku Klux Klan and ultimately left or was forced from public life, settling in Colorado.",58,60,0.6870525988173046,0.0,38,46,0.6653284607630524,0.1432980559070682
George Washington Albright,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,20,19,0.5441558441558442,0.0
George Washington Albright,hasDescriptiveOccupation,State Legislator,63,65,0.6662267471091,0.0,30,48,0.5638071895424837,0.1122392891507702
George Washington Albright,hasFirstName,George Washington,83,86,0.9019607843137256,0.0,43,56,0.6460898312813498,0.4112070550676187
George Washington Albright,hasName,George Washington Albright,78,82,0.8787878787878788,0.0,58,73,0.6881832637646591,0.6351986941675815
George Washington Albright,hasParticipantRole,Child,88,90,0.927536231884058,0.0,15,11,0.6086580086580087,0.0
George Washington Albright,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,29,57,0.5395276809910956,0.1757860783933462
George Washington Albright,hasSex,Male,75,80,0.8666666666666667,0.0,20,100,0.5155038759689923,0.3799783615910079
George Washington Albright,hasSurname,Albright,83,87,0.9047619047619048,0.0,36,100,0.6036821705426356,0.7092972666062738
George Washington Albright,instance of,Person,36,37,0.5618686868686869,0.0,16,100,0.5849673202614379,0.3032160644503863
