TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Free Frank McWorter,hasDescription,"Enslaved. Free before 13th Amendment. Founded the town of New Philadelphia, Illinois, which was the earliest town legally founded by a free African American in the United States. His entrepreneurial activities ultimately enabled all his descendants to be purchased free from slavery.",90,100,0.9411764705882352,1.0,34,61,0.6404416916616142,0.2604411067853823
Free Frank McWorter,hasDescriptiveOccupation,City and Town Founder / Benefactor,68,70,0.8022875816993463,0.0,46,67,0.6070305599717365,0.2952675553824053
Free Frank McWorter,hasDescriptiveOccupation,Entrepreneur,68,70,0.8022875816993463,0.0,30,33,0.602706166139002,0.0
Free Frank McWorter,hasDescriptiveOccupation,Painter,68,70,0.8022875816993463,0.0,28,33,0.6190476190476191,0.0
Free Frank McWorter,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,17,24,0.5446712018140589,0.0
Free Frank McWorter,hasFirstName,Free Frank,63,71,0.7983091787439612,0.0,32,100,0.5907407407407407,0.7090528735856639
Free Frank McWorter,hasName,Free Frank McWorter,58,61,0.8039215686274509,0.0,61,100,0.682076813655761,0.8177583245211001
Free Frank McWorter,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,15,16,0.6090702947845805,0.0
Free Frank McWorter,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,28,57,0.5606837606837607,0.1414305679255449
Free Frank McWorter,hasSex,Male,80,100,0.8888888888888888,1.0,24,100,0.6037414965986394,0.3799783615910079
Free Frank McWorter,hasSurname,McWorter,65,67,0.8253968253968255,0.0,42,100,0.5960884353741497,0.6348087971775132
Free Frank McWorter,instance of,Person,36,41,0.5989057239057239,0.0,18,100,0.6418803418803419,0.2439557250000634
