TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Bethany Veney,hasDescription,"Enslaved. Free before 13th Amendment. Enslaved in several different families, Veney finally gained her freedom in 1858 and after the Civil War returned to find other family members. She dictated an autobiography at the age of 74.",58,60,0.6870525988173046,0.0,36,54,0.6042705204511052,0.116711667801684
Bethany Veney,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,16,100,0.5585858585858586,0.2789425453258252
Bethany Veney,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,28,43,0.554710640236956,0.1253669379873173
Bethany Veney,hasFirstName,Bethany,83,86,0.9019607843137256,0.0,37,100,0.6466973886328725,0.7092972666062738
Bethany Veney,hasName,Bethany Veney,78,82,0.8787878787878788,0.0,59,100,0.6622710622710622,0.8955324150715727
Bethany Veney,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,11,14,0.6087719298245614,0.0
Bethany Veney,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,33,57,0.5184486373165619,0.3112574675270537
Bethany Veney,hasSex,Female,75,80,0.8666666666666667,0.0,31,100,0.5850948509485095,0.3799783615910079
Bethany Veney,hasSurname,Veney,83,87,0.9047619047619048,0.0,28,100,0.6416666666666667,0.7092972666062738
Bethany Veney,instance of,Person,36,37,0.5618686868686869,0.0,17,100,0.5868055555555555,0.5368927118515179
