TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elizabeth Taylor Greenfield,hasDescription,"Born Enslaved. Free before 13th Amendment. A talented singer; nicknamed ""the Black Swan."" Toured widely in the North and in England. The Black Swan at Home and Abroad was published about her in 1856. https://archive.org/details/blackswanathomea00phil/page/n3.",58,60,0.6870525988173046,0.0,31,39,0.5789902684639526,0.2141758526609991
Elizabeth Taylor Greenfield,hasDescriptiveOccupation,Concert Singer,63,65,0.6662267471091,0.0,25,60,0.5371591371591372,0.161713780662529
Elizabeth Taylor Greenfield,hasDescriptiveOccupation,Music Educator,63,65,0.6662267471091,0.0,22,53,0.5246031746031746,0.1337850929463124
Elizabeth Taylor Greenfield,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,15,15,0.5455882352941176,0.0
Elizabeth Taylor Greenfield,hasFirstName,Elizabeth Taylor,83,86,0.9019607843137256,0.0,57,100,0.6749999999999999,0.7090528735856639
Elizabeth Taylor Greenfield,hasName,Elizabeth Taylor Greenfield,78,82,0.8787878787878788,0.0,81,100,0.7435185185185186,0.9266368211041917
Elizabeth Taylor Greenfield,hasParticipantRole,Child,88,90,0.927536231884058,0.0,18,20,0.6148148148148148,0.0
Elizabeth Taylor Greenfield,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,30,57,0.5469779764861732,0.161713780662529
Elizabeth Taylor Greenfield,hasSex,Female,75,80,0.8666666666666667,0.0,23,100,0.6468253968253969,0.335175743327926
Elizabeth Taylor Greenfield,hasSurname,Greenfield,83,87,0.9047619047619048,0.0,40,100,0.6183551198257081,0.6348087971775132
Elizabeth Taylor Greenfield,instance of,Person,36,37,0.5774410774410774,0.0,15,100,0.5829528158295281,0.2789425453258252
