TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elisha Winfield Green,hasDescription,Born Enslaved. Free before 13th Amendment. A Baptist pastor at the African Baptist Church who organized black Kentucky ministers and helped raise for the Kentucky Normal and Theological Institute (later known as the State University at Louisville).,90,100,0.9411764705882352,1.0,42,50,0.682948410452655,0.1887407423055585
Elisha Winfield Green,hasDescriptiveOccupation,Baptist Clergy,68,70,0.8022875816993463,0.0,28,67,0.562731028484453,0.1337850929463124
Elisha Winfield Green,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,19,20,0.5531746031746031,0.0
Elisha Winfield Green,hasFirstName,Elisha Winfield,63,71,0.7983091787439612,0.0,58,100,0.6684684684684684,0.6689625304957969
Elisha Winfield Green,hasName,Elisha Winfield Green,58,61,0.8039215686274509,0.0,72,100,0.7129987129987129,0.9266368211041917
Elisha Winfield Green,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,19,21,0.621505376344086,0.0
Elisha Winfield Green,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,31,57,0.5664021164021164,0.161713780662529
Elisha Winfield Green,hasSex,Male,80,100,0.8888888888888888,1.0,20,100,0.6005747126436781,0.335175743327926
Elisha Winfield Green,hasSurname,Green,65,67,0.8253968253968255,0.0,24,100,0.6198412698412699,0.5797386715376658
Elisha Winfield Green,instance of,Person,36,41,0.5989057239057239,0.0,19,100,0.5833333333333334,0.2789425453258252
