TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Joseph Vance Lewis,hasDescription,Born Enslaved. An attorney who took many high-profile murder cases but was indicted several times for poor business practices.,46,47,0.650995670995671,0.0,38,40,0.7063373696483316,0.044937392134091
Joseph Vance Lewis,hasDescriptiveOccupation,Autobiographer / Memoirist,45,50,0.6305555555555555,0.0,32,35,0.5694046066927423,0.0
Joseph Vance Lewis,hasDescriptiveOccupation,Educator,45,50,0.6305555555555555,0.0,20,24,0.5595637583892618,0.0
Joseph Vance Lewis,hasDescriptiveOccupation,Lawyer,45,50,0.6305555555555555,0.0,20,100,0.528169014084507,0.2789425453258252
Joseph Vance Lewis,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,15,29,0.5445190156599553,0.0
Joseph Vance Lewis,hasDescriptiveOccupation,Slave Narrative Author,45,50,0.6305555555555555,0.0,26,40,0.5650553150553151,0.0
Joseph Vance Lewis,hasFirstName,Joseph Vance,63,71,0.7983091787439612,0.0,52,100,0.6454248366013072,0.6689625304957969
Joseph Vance Lewis,hasName,Joseph Vance Lewis,58,61,0.8039215686274509,0.0,69,100,0.6949891067538125,0.9266368211041917
Joseph Vance Lewis,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,15,18,0.5476190476190476,0.0
Joseph Vance Lewis,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,29,38,0.5947118241235888,0.0
Joseph Vance Lewis,hasSex,Male,80,100,0.8888888888888888,1.0,21,100,0.6018518518518519,0.335175743327926
Joseph Vance Lewis,hasSurname,Lewis,65,67,0.8253968253968255,0.0,26,100,0.5680555555555555,0.5797386715376658
Joseph Vance Lewis,instance of,Person,36,41,0.5774410774410774,0.0,20,22,0.5925925925925926,0.0
