TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elizabeth Hobbs Keckley,hasDescription,"Enslaved. Free before 13th Amendment. A dressmaker for Mary Lincoln, activist for ""contraband"" (newly freed slaves), and an autobiographer.",90,100,0.9411764705882352,1.0,42,61,0.6745384397237598,0.1743092348792323
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,Autobiographer / Memoirist,68,70,0.8022875816993463,0.0,27,31,0.5725794106391121,0.0
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,Confidante,68,70,0.8022875816993463,0.0,22,100,0.5412095639943741,0.2789425453258252
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,Seamstress,68,70,0.8022875816993463,0.0,22,100,0.6195767195767196,0.2011946755849157
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,17,100,0.5522727272727272,0.1381992977342657
Elizabeth Hobbs Keckley,hasDescriptiveOccupation,White House Staff,68,70,0.8022875816993463,0.0,34,79,0.5404496281271128,0.1399369067525863
Elizabeth Hobbs Keckley,hasFirstName,Elizabeth Hobbs,63,71,0.7983091787439612,0.0,54,100,0.6330623306233062,0.6689625304957969
Elizabeth Hobbs Keckley,hasName,Elizabeth Hobbs Keckley,58,61,0.8039215686274509,0.0,72,100,0.6942382467302934,0.9266368211041917
Elizabeth Hobbs Keckley,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,13,14,0.6045977011494253,0.0
Elizabeth Hobbs Keckley,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,35,57,0.5700404858299596,0.1757860783933462
Elizabeth Hobbs Keckley,hasSex,Female,80,100,0.8888888888888888,1.0,26,100,0.6409618573797679,0.335175743327926
Elizabeth Hobbs Keckley,hasSurname,Keckley,65,67,0.8253968253968255,0.0,29,100,0.6154537286612758,0.5797386715376658
Elizabeth Hobbs Keckley,instance of,Person,36,41,0.5989057239057239,0.0,22,100,0.5906432748538011,0.3032160644503863
