TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Lucy Terry Prince,hasDescription,Enslaved. Thought to be the first black poet in America. Also defended herself eloquently in court.,58,60,0.6870525988173046,0.0,37,48,0.610484529715299,0.0703440445327431
Lucy Terry Prince,hasDescriptiveOccupation,Poet,63,65,0.6662267471091,0.0,15,100,0.611111111111111,0.335175743327926
Lucy Terry Prince,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,14,19,0.5431952662721894,0.0
Lucy Terry Prince,hasFirstName,Lucy Terry,83,86,0.9019607843137256,0.0,50,100,0.6986928104575164,0.7090528735856639
Lucy Terry Prince,hasName,Lucy Terry Prince,78,82,0.8787878787878788,0.0,72,100,0.6986928104575164,0.9266368211041917
Lucy Terry Prince,hasParticipantRole,Child,88,90,0.927536231884058,0.0,14,16,0.6078895463510848,0.0
Lucy Terry Prince,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,33,57,0.5459965508745995,0.2912194185636897
Lucy Terry Prince,hasSex,Female,75,80,0.8666666666666667,0.0,28,100,0.5841269841269842,0.335175743327926
Lucy Terry Prince,hasSurname,Prince,83,87,0.9047619047619048,0.0,33,100,0.6527777777777778,0.6348087971775132
Lucy Terry Prince,instance of,Person,36,37,0.5774410774410774,0.0,17,100,0.5972222222222222,0.5023287782256718
