TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Alethia Browning Tanner,hasDescription,Enslaved. Free before 13th Amendment. Earned enough money from her grocery store to free over 20 people from slavery.,58,60,0.6870525988173046,0.0,33,44,0.5528357948842432,0.0389490629930125
Alethia Browning Tanner,hasDescriptiveOccupation,Church Founder,63,65,0.6662267471091,0.0,31,60,0.5231694828469022,0.1083015604191158
Alethia Browning Tanner,hasDescriptiveOccupation,Community Activist,63,65,0.6662267471091,0.0,20,67,0.53613369467028,0.1505569696020495
Alethia Browning Tanner,hasDescriptiveOccupation,Grocery Store Owner,63,65,0.6662267471091,0.0,29,33,0.5225099786503294,0.0
Alethia Browning Tanner,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,21,21,0.5529411764705882,0.0
Alethia Browning Tanner,hasFirstName,Alethia Browning,83,86,0.9019607843137256,0.0,47,100,0.5925925925925926,0.6417645565491049
Alethia Browning Tanner,hasName,Alethia Browning Tanner,78,82,0.8787878787878788,0.0,57,100,0.6267354310832572,0.7321049202512239
Alethia Browning Tanner,hasParticipantRole,Child,88,90,0.927536231884058,0.0,15,18,0.614336917562724,0.0
Alethia Browning Tanner,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,29,57,0.5517665130568357,0.1505569696020495
Alethia Browning Tanner,hasSex,Female,75,80,0.8666666666666667,0.0,30,100,0.6598915989159891,0.3799783615910079
Alethia Browning Tanner,hasSurname,Tanner,83,87,0.9047619047619048,0.0,36,100,0.6143790849673203,0.7092972666062738
Alethia Browning Tanner,instance of,Person,36,37,0.5774410774410774,0.0,14,100,0.5790849673202615,0.2596979932401624
