TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
David Abner Sr,hasDescription,"Born Enslaved. Formerly enslaved in Alabama and Texas, Abner served a term in the Texas state legislature in 1874 and was a delegate to the state constitutional convention the following year.",58,60,0.6870525988173046,0.0,37,53,0.6401905629085233,0.3017861214577171
David Abner Sr,hasDescriptiveOccupation,Baptist Clergy,63,65,0.6662267471091,0.0,31,38,0.5334110334110335,0.0
David Abner Sr,hasDescriptiveOccupation,Building Materials Industry Leader,63,65,0.6662267471091,0.0,31,38,0.5509506833036245,0.0
David Abner Sr,hasDescriptiveOccupation,Entrepreneur,63,65,0.6662267471091,0.0,33,38,0.5773809523809524,0.0
David Abner Sr,hasDescriptiveOccupation,Farmer,63,65,0.6662267471091,0.0,27,40,0.6756272401433692,0.0
David Abner Sr,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,21,32,0.5385093167701863,0.0
David Abner Sr,hasDescriptiveOccupation,State Legislator,63,65,0.6662267471091,0.0,27,40,0.549963924963925,0.0
David Abner Sr,hasFirstName,David,83,86,0.9019607843137256,0.0,11,100,0.5489583333333333,0.3351757433279261
David Abner Sr,hasName,David Abner,78,82,0.8787878787878788,0.0,40,100,0.5992847731978167,0.474330706497194
David Abner Sr,hasParticipantRole,Child,88,90,0.927536231884058,0.0,14,19,0.6072150072150072,0.0
David Abner Sr,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,31,36,0.5364131722340678,0.0
David Abner Sr,hasSex,Male,75,80,0.8666666666666667,0.0,30,100,0.5953815261044176,0.4494364165239821
David Abner Sr,hasSurname,Abner,57,70,0.7151515151515152,0.0,36,100,0.6260416666666667,0.8181802073667197
David Abner Sr,instance of,Person,36,37,0.5618686868686869,0.0,20,40,0.5858585858585857,0.0
