TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Briton Hammon,hasDescription,"Enslaved. Possibly Free before 13th Amendment.The author of A Narrative of the Uncommon Sufferings, and Surprizing Deliverance of Briton Hammon, a Negro Man (1760), Hammon is credited with being the first black individual to write a text in America.",46,47,0.650995670995671,0.0,28,68,0.5742520716794316,0.2413873738095478
Briton Hammon,hasDescriptiveOccupation,Sailor (Trading Vessel),45,50,0.6305555555555555,0.0,35,43,0.5794558860920417,0.0
Briton Hammon,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,27,100,0.5365671641791044,0.3799783615910079
Briton Hammon,hasDescriptiveOccupation,Slave Narrative Author,45,50,0.6305555555555555,0.0,31,52,0.5855218855218856,0.1707761131901165
Briton Hammon,hasFirstName,Briton,63,71,0.7983091787439612,0.0,34,100,0.735632183908046,0.6348087971775132
Briton Hammon,hasName,Briton Hammon,58,61,0.8039215686274509,0.0,62,100,0.713527851458886,0.8955324150715727
Briton Hammon,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,18,16,0.5515151515151515,0.0
Briton Hammon,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,27,29,0.5616161616161617,0.0
Briton Hammon,hasSex,Male,80,100,0.8888888888888888,1.0,24,100,0.6145833333333334,0.3799783615910079
Briton Hammon,hasSurname,Hammon,65,67,0.8253968253968255,0.0,34,100,0.5588235294117647,0.6348087971775132
Briton Hammon,instance of,Person,36,41,0.5774410774410774,0.0,23,20,0.6019157088122605,0.0
