TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Peter Barrow,hasDescription,"Born Enslaved. A former slave who served in the Mississippi House of Representatives and of the State Senate during the 1870s, and who later founded an African American community in Spokane, WA, where he also joined the Populist party and became a presidential elector.",46,47,0.650995670995671,0.0,35,65,0.6194447779704432,0.1996846451670426
Peter Barrow,hasDescriptiveOccupation,Baptist Clergy,45,50,0.6305555555555555,0.0,24,67,0.5467887667887669,0.1216033147861901
Peter Barrow,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,14,21,0.5357142857142857,0.0
Peter Barrow,hasDescriptiveOccupation,Soldier,45,50,0.6305555555555555,0.0,18,100,0.5571428571428572,0.2596979932401624
Peter Barrow,hasDescriptiveOccupation,State Legislator,45,50,0.6305555555555555,0.0,37,100,0.5809931506849315,0.3799783615910079
Peter Barrow,hasFirstName,Peter,63,71,0.7983091787439612,0.0,24,100,0.6354609929078014,0.5797386715376658
Peter Barrow,hasName,Peter Barrow,58,61,0.8039215686274509,0.0,49,100,0.6914414414414415,0.6689625304957969
Peter Barrow,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,13,14,0.5511904761904761,0.0
Peter Barrow,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,31,57,0.569151262174518,0.1337850929463124
Peter Barrow,hasSex,Male,80,100,0.8888888888888888,1.0,20,100,0.6011904761904762,0.335175743327926
Peter Barrow,hasSurname,Barrow,65,67,0.8253968253968255,0.0,28,100,0.6503267973856209,0.5797386715376658
Peter Barrow,instance of,Person,36,41,0.5774410774410774,0.0,23,100,0.5947712418300654,0.2307679296112306
