TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Jordan Winston Early,hasDescription,"Born Enslaved. Free before 13th Amendment. An AME minister who undertook dangerous missionary work in the South, converted hundreds of people, and became presiding elder in parts of Tennessee.",58,60,0.6870525988173046,0.0,36,43,0.6017113897878461,0.0761954204340872
Jordan Winston Early,hasDescriptiveOccupation,African Methodist Episcopal Clergy,63,65,0.6662267471091,0.0,39,51,0.5926067396655631,0.1059921313509325
Jordan Winston Early,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,19,100,0.5449074074074075,0.2789425453258252
Jordan Winston Early,hasFirstName,Jordan Winston,83,86,0.9019607843137256,0.0,60,100,0.689033189033189,0.7090528735856639
Jordan Winston Early,hasName,Jordan Winston Early,78,82,0.8787878787878788,0.0,75,100,0.7353535353535353,0.9266368211041917
Jordan Winston Early,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,16,15,0.6092592592592593,0.0
Jordan Winston Early,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,33,57,0.533994708994709,0.1505569696020495
Jordan Winston Early,hasSex,Male,75,80,0.8666666666666667,0.0,19,100,0.5202020202020202,0.335175743327926
Jordan Winston Early,hasSurname,Early,83,87,0.9047619047619048,0.0,26,100,0.6308641975308642,0.6348087971775132
Jordan Winston Early,instance of,Person,36,37,0.5618686868686869,0.0,26,100,0.5811965811965812,0.2596979932401624
