TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Scott Bond,hasDescription,Enslaved. Entrepeneur and businessman.,90,100,0.9411764705882352,1.0,47,71,0.6187134502923977,0.2379030946332623
Scott Bond,hasDescriptiveOccupation,Entrepreneur,68,70,0.8022875816993463,0.0,25,26,0.5481481481481482,0.0
Scott Bond,hasDescriptiveOccupation,Farmer,68,70,0.8022875816993463,0.0,18,20,0.5894538606403014,0.0
Scott Bond,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,20,21,0.5518518518518518,0.0
Scott Bond,hasFirstName,Scott,63,71,0.7983091787439612,0.0,25,100,0.7142857142857143,0.5797386715376658
Scott Bond,hasName,Scott Bond,58,61,0.8039215686274509,0.0,44,100,0.6952380952380951,0.6689625304957969
Scott Bond,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,20,22,0.6380952380952382,0.0
Scott Bond,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,28,39,0.5606837606837607,0.0
Scott Bond,hasSex,Male,80,100,0.8888888888888888,1.0,21,100,0.6022012578616353,0.335175743327926
Scott Bond,hasSurname,Bond,65,67,0.8253968253968255,0.0,21,100,0.6928104575163397,0.5797386715376658
Scott Bond,instance of,Person,36,41,0.5989057239057239,0.0,17,25,0.5932914046121592,0.0
