TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Cathay Williams,hasDescription,"Born Enslaved. Free before 13th Amendment. She enlisted in the military in 1866 while disguised as a man, becoming the only known female Buffalo Soldier.",90,100,0.9411764705882352,1.0,44,58,0.6740035470135782,0.3206621161099286
Cathay Williams,hasDescriptiveOccupation,Chef / Cook,68,70,0.8022875816993463,0.0,25,62,0.5030484124109622,0.1757860783933462
Cathay Williams,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,21,18,0.552059925093633,0.0
Cathay Williams,hasDescriptiveOccupation,Soldier,68,70,0.8022875816993463,0.0,23,100,0.5331056725479036,0.3032160644503863
Cathay Williams,hasDescriptiveOccupation,Washerwoman / Laundress,68,70,0.8022875816993463,0.0,31,37,0.5670013577089451,0.0
Cathay Williams,hasFirstName,Cathay,63,71,0.7983091787439612,0.0,31,100,0.6536643026004728,0.6348087971775132
Cathay Williams,hasName,Cathay Williams,58,61,0.8039215686274509,0.0,62,100,0.6848484848484849,0.8955324150715727
Cathay Williams,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,21,24,0.6066401062416998,0.0
Cathay Williams,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,30,57,0.5289077212806027,0.2912194185636897
Cathay Williams,hasSex,Female,80,100,0.8888888888888888,1.0,31,100,0.503030303030303,0.3799783615910079
Cathay Williams,hasSurname,Williams,65,67,0.8253968253968255,0.0,39,100,0.6162551440329218,0.6348087971775132
Cathay Williams,instance of,Person,36,41,0.5989057239057239,0.0,17,100,0.5947712418300654,0.5023287782256718
