TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Cyrus Bustill,hasDescription,"Enslaved. Free before 13th Amendment. A baker, community leader, cautious abolitionist, and patriarch of a talented African American family well known into the nineteenth and twentieth centuries.",46,47,0.650995670995671,0.0,38,70,0.6193416339757803,0.1649131793664678
Cyrus Bustill,hasDescriptiveOccupation,Abolitionist,45,50,0.6305555555555555,0.0,29,100,0.6153664302600473,0.3032160644503863
Cyrus Bustill,hasDescriptiveOccupation,Baker,45,50,0.6305555555555555,0.0,18,100,0.5619047619047619,0.2596979932401624
Cyrus Bustill,hasDescriptiveOccupation,Civic Leader,45,50,0.6305555555555555,0.0,25,67,0.5187127687127687,0.1757860783933462
Cyrus Bustill,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,24,27,0.5475783475783476,0.0
Cyrus Bustill,hasFirstName,Cyrus,63,71,0.7983091787439612,0.0,29,100,0.5908045977011495,0.6348087971775132
Cyrus Bustill,hasName,Cyrus Bustill,58,61,0.8039215686274509,0.0,62,100,0.713527851458886,0.8955324150715727
Cyrus Bustill,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,18,100,0.5476744186046512,0.1751280861929284
Cyrus Bustill,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,26,31,0.5616161616161617,0.0
Cyrus Bustill,hasSex,Male,80,100,0.8888888888888888,1.0,24,100,0.6077235772357724,0.3799783615910079
Cyrus Bustill,hasSurname,Bustill,65,67,0.8253968253968255,0.0,39,100,0.6995073891625615,0.6348087971775132
Cyrus Bustill,instance of,Person,36,41,0.5774410774410774,0.0,17,19,0.5837245696400625,0.0
