TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Grimes,hasDescription,"Born Enslaved. Free before 13th Amendment. After being enslaved by ten owners, Grimes escaped and became a barber in New Haven, Connecticut, moving several times to avoid re-enslavement.",58,60,0.6870525988173046,0.0,34,42,0.6305614577297018,0.087475128575751
William Grimes,hasDescriptiveOccupation,Autobiographer / Memoirist,63,65,0.6662267471091,0.0,29,37,0.5732600732600733,0.0
William Grimes,hasDescriptiveOccupation,Entrepreneur,63,65,0.6662267471091,0.0,28,32,0.5578364288041707,0.0
William Grimes,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,19,22,0.5378136200716845,0.0
William Grimes,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,35,40,0.56698752228164,0.0
William Grimes,hasFirstName,William,83,86,0.9019607843137256,0.0,32,100,0.6344916344916345,0.6348087971775132
William Grimes,hasName,William Grimes,78,82,0.8787878787878788,0.0,39,67,0.6203430715625838,0.368023208756115
William Grimes,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,21,21,0.6044802867383513,0.0
William Grimes,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,39,42,0.537941628264209,0.0
William Grimes,hasSex,Male,75,80,0.8666666666666667,0.0,20,100,0.5972222222222222,0.335175743327926
William Grimes,hasSurname,Grimes,83,87,0.9047619047619048,0.0,21,26,0.5850948509485095,0.0
William Grimes,instance of,Person,36,37,0.5618686868686869,0.0,21,23,0.5955555555555555,0.0
