TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
David F Dorr,hasDescription,Born Enslaved. Free before 13th Amendment. Author of a travel narrative that challenged literary conventions. Also served in the Civil War.,58,60,0.6870525988173046,0.0,35,48,0.6012962147009104,0.1790251346086394
David F Dorr,hasDescriptiveOccupation,Fugitive Slave,63,65,0.6662267471091,0.0,27,36,0.5219336219336219,0.0
David F Dorr,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,21,32,0.5385093167701863,0.0
David F Dorr,hasDescriptiveOccupation,Soldier,63,65,0.6662267471091,0.0,20,24,0.5320328934786765,0.0
David F Dorr,hasDescriptiveOccupation,Travel Writer,63,65,0.6662267471091,0.0,27,36,0.514957264957265,0.0
David F Dorr,hasFirstName,David F.,83,86,0.9019607843137256,0.0,21,83,0.4456521739130434,0.3351757433279261
David F Dorr,hasName,David F. Dorr,78,82,0.8787878787878788,0.0,18,59,0.514619211634137,0.1943143401685815
David F Dorr,hasParticipantRole,Child,88,90,0.927536231884058,0.0,14,19,0.6072150072150072,0.0
David F Dorr,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,31,36,0.5364131722340678,0.0
David F Dorr,hasSex,Male,75,80,0.8666666666666667,0.0,30,100,0.5953815261044176,0.4494364165239821
David F Dorr,hasSurname,Dorr,57,70,0.7151515151515152,0.0,14,17,0.5989583333333334,0.0
David F Dorr,instance of,Person,36,37,0.5618686868686869,0.0,20,40,0.5858585858585857,0.0
