TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elizabeth Key,hasDescription,"Enslaved. Six years after Key gained her freedom in a court case (by saying she had the legal status of her free father), Virginia passed a law stating that a child's status was determined by that of the mother.",58,60,0.6870525988173046,0.0,33,53,0.5979309000636014,0.0719289047834675
Elizabeth Key,hasDescriptiveOccupation,Freedman / Freedwoman,63,65,0.6662267471091,0.0,28,47,0.5494179894179895,0.0
Elizabeth Key,hasDescriptiveOccupation,Litigant,63,65,0.6662267471091,0.0,22,30,0.5773809523809524,0.0
Elizabeth Key,hasDescriptiveOccupation,Servant,63,65,0.6662267471091,0.0,21,21,0.5910364145658263,0.0
Elizabeth Key,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,17,100,0.5493589743589743,0.1653943958584176
Elizabeth Key,hasFirstName,Elizabeth,83,86,0.9019607843137256,0.0,35,100,0.5882859603789836,0.6348087971775132
Elizabeth Key,hasName,Elizabeth Key,78,82,0.8787878787878788,0.0,46,100,0.632664437012263,0.7090528735856639
Elizabeth Key,hasParticipantRole,Child,88,90,0.927536231884058,0.0,16,16,0.6128205128205129,0.0
Elizabeth Key,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,31,57,0.5523448773448774,0.0933953764125673
Elizabeth Key,hasSex,Female,75,80,0.8666666666666667,0.0,24,100,0.6488469601677149,0.335175743327926
Elizabeth Key,hasSurname,Key,83,87,0.9047619047619048,0.0,13,100,0.5788113695090439,0.4285693450091423
Elizabeth Key,instance of,Person,36,37,0.5774410774410774,0.0,18,100,0.5845410628019323,0.1610990968824811
