TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Parker,hasDescription,"Enslaved. Free before 13th Amendment. After escaping enslavement and settling in Pennsylvania, Parker joined a self-protection society. Parker had to move to Toronto after the so-called ""Christiana Resistance,"" during which a white man died while trying to recapture fugitives whom Parker was protecting.",58,60,0.6870525988173046,0.0,37,46,0.7052421168719981,0.1490426517675018
William Parker,hasDescriptiveOccupation,Civil Rights Activist,63,65,0.6662267471091,0.0,30,33,0.5353814644137224,0.0
William Parker,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,19,22,0.5378136200716845,0.0
William Parker,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,35,40,0.56698752228164,0.0
William Parker,hasFirstName,William,83,86,0.9019607843137256,0.0,32,100,0.6344916344916345,0.6348087971775132
William Parker,hasName,William Parker,78,82,0.8787878787878788,0.0,39,67,0.5331538380318869,0.368023208756115
William Parker,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,21,21,0.6044802867383513,0.0
William Parker,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,39,42,0.537941628264209,0.0
William Parker,hasSex,Male,75,80,0.8666666666666667,0.0,20,100,0.5972222222222222,0.335175743327926
William Parker,hasSurname,Parker,83,87,0.9047619047619048,0.0,14,22,0.524390243902439,0.0
William Parker,instance of,Person,36,37,0.5618686868686869,0.0,21,23,0.5955555555555555,0.0
