TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
John P Parker,hasDescription,"Enslaved. Free before 13th Amendment. After gaining his freedom and settling in Ohio, Parker reportedly helped 1000 enslaved persons escape to freedom. He also held multiple patents for inventions.",46,47,0.650995670995671,0.0,28,51,0.5591702332371188,0.1227672052516539
John P Parker,hasDescriptiveOccupation,Abolitionist,45,50,0.6305555555555555,0.0,26,100,0.6026143790849673,0.2307679296112306
John P Parker,hasDescriptiveOccupation,Entrepreneur,45,50,0.6305555555555555,0.0,26,32,0.566951566951567,0.0
John P Parker,hasDescriptiveOccupation,Inventor,45,50,0.6305555555555555,0.0,21,32,0.5833333333333334,0.0
John P Parker,hasDescriptiveOccupation,Machinery Manufacturer,45,50,0.6305555555555555,0.0,35,41,0.5631313131313131,0.0
John P Parker,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,21,29,0.5392655367231639,0.0
John P Parker,hasFirstName,John P.,63,71,0.7983091787439612,0.0,32,80,0.5870214752567694,0.6348087971775132
John P Parker,hasName,John P. Parker,58,61,0.8039215686274509,0.0,42,48,0.5258145363408522,0.368023208756115
John P Parker,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,14,19,0.5525641025641025,0.0
John P Parker,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,45,57,0.5777777777777778,0.1757860783933462
John P Parker,hasSex,Male,80,100,0.8888888888888888,1.0,29,100,0.6065891472868218,0.3799783615910079
John P Parker,hasSurname,Parker,65,67,0.8253968253968255,0.0,21,21,0.5814814814814815,0.0
John P Parker,instance of,Person,36,41,0.5774410774410774,0.0,24,100,0.6043360433604336,0.3032160644503863
