TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
John Campbell Dancy,hasDescription,"Enslaved. An educator, Republican leader, and the editor of multiple AME Zion newspapers.",58,60,0.6870525988173046,0.0,34,53,0.6202715355805243,0.1993278361750747
John Campbell Dancy,hasDescriptiveOccupation,Educator,63,65,0.6662267471091,0.0,13,100,0.5566479400749064,0.1437280572311071
John Campbell Dancy,hasDescriptiveOccupation,Federal Government Official,63,65,0.6662267471091,0.0,35,35,0.5236672278338945,0.0
John Campbell Dancy,hasDescriptiveOccupation,Political Figure,63,65,0.6662267471091,0.0,23,55,0.5083600856072766,0.0833247129618516
John Campbell Dancy,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,19,100,0.542696629213483,0.1437280572311071
John Campbell Dancy,hasFirstName,John Campbell,83,86,0.9019607843137256,0.0,58,100,0.6738782051282052,0.7090528735856639
John Campbell Dancy,hasName,John Campbell Dancy,78,82,0.8787878787878788,0.0,75,100,0.7417763157894738,0.9266368211041917
John Campbell Dancy,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,12,18,0.6093632958801498,0.0
John Campbell Dancy,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,26,57,0.5754235776707687,0.0816749632885883
John Campbell Dancy,hasSex,Male,75,80,0.8666666666666667,0.0,20,100,0.5208333333333334,0.335175743327926
John Campbell Dancy,hasSurname,Dancy,83,87,0.9047619047619048,0.0,27,100,0.6320512820512821,0.6348087971775132
John Campbell Dancy,instance of,Person,36,37,0.5774410774410774,0.0,16,100,0.5823232323232324,0.1408823790760039
