TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Kate Drumgoold,hasDescription,"Enslaved. Autobiography is notable for flattering description of white employers, and for its description of her life moving between the South and North.",58,60,0.6870525988173046,0.0,37,49,0.6166676932139696,0.0898565923854271
Kate Drumgoold,hasDescriptiveOccupation,Autobiographer / Memoirist,63,65,0.6662267471091,0.0,34,74,0.5587912087912088,0.1943143401685814
Kate Drumgoold,hasDescriptiveOccupation,Educator,63,65,0.6662267471091,0.0,21,26,0.5238095238095238,0.0
Kate Drumgoold,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,21,100,0.617921146953405,0.335175743327926
Kate Drumgoold,hasFirstName,Kate,83,86,0.9019607843137256,0.0,21,100,0.6158536585365854,0.7092972666062738
Kate Drumgoold,hasName,Kate Drumgoold,78,82,0.8787878787878788,0.0,58,100,0.7563025210084033,0.8955324150715727
Kate Drumgoold,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,18,14,0.6238095238095238,0.0
Kate Drumgoold,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,32,57,0.5701897018970189,0.1757860783933462
Kate Drumgoold,hasSex,Female,75,80,0.8666666666666667,0.0,30,100,0.5871794871794872,0.3799783615910079
Kate Drumgoold,hasSurname,Drumgoold,83,87,0.9047619047619048,0.0,42,100,0.7549019607843137,0.7092972666062738
Kate Drumgoold,instance of,Person,36,37,0.5618686868686869,0.0,20,100,0.5849673202614379,0.3032160644503863
