TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Harriet Ann Jacobs,hasDescription,"Born Enslaved. Free before 13th Amendment. Wrote under the pseudonym ""Linda Brent"". Antislavery activist and relief worker during the Civil War.",46,47,0.650995670995671,0.0,37,52,0.6826569922372842,0.1077329180799681
Harriet Ann Jacobs,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,17,100,0.5263990267639903,0.1408823790760039
Harriet Ann Jacobs,hasDescriptiveOccupation,Slave Narrative Author,45,50,0.6305555555555555,0.0,35,46,0.6081826670061964,0.150640184987065
Harriet Ann Jacobs,hasDescriptiveOccupation,Social Reformer,45,50,0.6305555555555555,0.0,31,35,0.55906432748538,0.0
Harriet Ann Jacobs,hasFirstName,Harriet Ann,63,71,0.7983091787439612,0.0,40,78,0.6113636363636364,0.368023208756115
Harriet Ann Jacobs,hasName,Harriet Ann Jacobs,58,61,0.8039215686274509,0.0,56,88,0.6387319522912743,0.6351986941675815
Harriet Ann Jacobs,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,17,14,0.5508771929824562,0.0
Harriet Ann Jacobs,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,28,35,0.5700404858299596,0.0
Harriet Ann Jacobs,hasSex,Female,80,100,0.8888888888888888,1.0,32,100,0.5742471443406023,0.3799783615910079
Harriet Ann Jacobs,hasSurname,Jacobs,65,67,0.8253968253968255,0.0,32,100,0.6257096512570964,0.6348087971775132
Harriet Ann Jacobs,instance of,Person,36,41,0.5774410774410774,0.0,19,24,0.5906432748538011,0.0
